"review_clean_id","review_batch","place_name","place_id","cid","category","address","stars","rating","text","text_translated","original_language","published_at","reviewer_name","reviewer_total_reviews","is_local_guide","review_url","source_url","review_usable","aspect_product","aspect_taste","aspect_price","aspect_packaging","aspect_service","aspect_queue","aspect_parking","aspect_tourism_context","aspect_count"
"OOREV2-20260609-0037","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Kualitas nya terjamin,, ada banyak promo juga","","id","2023-08-14T04:15:21.807Z","Tepi Sy","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwd0t2TmpRRRAB!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgIDpwKvNjQE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","False","False","True","False","False","False","False","False","1"
"OOREV2-20260609-0038","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Recommended banget,ðŸ˜","","en","2023-08-14T04:12:25.316Z","Rianti Amelia","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwd011eFhBEAE!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgIDpwMuxXA%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","False","False","False","False","False","False","False","False","0"
"OOREV2-20260609-0039","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Bagus saya senang kesini, toko nya rapih bersih pelayanan nya baik bolu susu nya juga enak banget. Mantap pokonya","","id","2023-08-14T04:08:29.866Z","Dadan Badru","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwd1BQbkRBEAE!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgIDpwPPnDA%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","True","True","False","False","True","False","False","False","3"
"OOREV2-20260609-0040","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Murah meriah buat oleh"" wort it ðŸ¥°","","id","2023-08-14T04:05:56.628Z","Yeni Nuraeni","6","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwd0xQNDNBRRAB!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgIDpwLP43AE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","True","False","True","True","False","False","False","False","3"
"OOREV2-20260609-0041","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"MasyaAllah Tabarakallah.. Toko pelayanannya sangat baik, ramah, tempatnya bersih.. Terimakasih kaaa sudah mau membantu mengirimkan bolunya yang ketinggalan ditoko dan dikirimkan exp yang paling terbaru.. Semoga toko kk makin berkah, makin laris, makin banyak rezekinya.. The best pokoknya... Salut banget... Ayo belanja di toko ini...Recomended !! bolunya fresh tiap harinya ðŸ˜ðŸ˜ðŸ˜","","id","2022-01-15T15:34:31.642Z","Yusmaniar Aprilianti","14","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtb0xUS1R3EAE!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgIDmoLTKTw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","True","True","False","False","True","False","False","False","3"
"OOREV2-20260609-0042","batch2_remaining12","Bolu susu Lembang Cikole","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Pelayanan nya ramah enak nyaman tempatnya","","id","2020-09-02T09:14:16.481Z","Iko Sog","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDMF83NjJRRRAB!2m1!1s0x0:0x4d4d1fb1deb8e31d!3m1!1s2@1:CIHM0ogKEICAgICC0_762QE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","True","False","True","False","False","True","False","False","False","2"
"OOREV2-20260609-0043","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","2",,"Beli bolu lembang disini semutan semua :( mana beli banyak bgt, sedih. Dan lupa dicek sebelum ke kasir ðŸ˜­ðŸ˜­ðŸ˜­","","id","2024-11-03T02:20:45.658Z","spider girl","11","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNUo2Q1VnEAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIC35J6CUg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","False","False","False","True","False","False","False","2"
"OOREV2-20260609-0044","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Harga terjangkau, pilihan banyak, tetapi susah parkir","","id","2022-03-03T08:26:51.113Z","Irwin Gaylor","829","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXbGN5U3pBRRAB!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgICWlcySzAE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","False","False","True","False","False","False","True","False","2"
"OOREV2-20260609-0045","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Enak, fresh, murah","","id","2019-06-23T03:29:42.405Z","Di Ant","367","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNraDdlSmN3EAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgICkh7eJcw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","False","True","True","False","False","False","False","False","2"
"OOREV2-20260609-0046","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","4",,"unik dan legiyz. ðŸ˜ðŸ˜‰ðŸ‘","","id","2019-05-01T02:13:49.231Z","Alan Nugraha","186","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZMUlqU1R3EAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDY1IjSTw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","False","False","False","False","False","False","False","False","0"
"OOREV2-20260609-0047","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Banyak variannya dan browniesnya lembut. Favorite saya yang pasti original, pokoknya enak banget...","","id","2019-04-15T00:43:13.922Z","venus bandung","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZcVpYSzlBRRAB!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgICYqZXK9AE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","True","False","False","False","False","False","False","2"
"OOREV2-20260609-0048","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Kalau udah mampir ke brownies susu lembang jangan sampe deh cuman beli satu, nyampe rumah langsung di serbu. Tekstur nya lembut banget, rasa browniesnya ga abal2, dan yang paling bikin kangen variant nya banyak bangettt gabikin bosen makannya. Favoritku original dan blueberryðŸ˜ðŸ˜ðŸ˜","","id","2019-03-23T03:29:10.469Z","Ria Mega","3","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvLTZiS1NREAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDo-6bKSQ%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","True","False","False","False","False","False","False","2"
"OOREV2-20260609-0049","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Ini yang bikin nagih : 1. Rasa yg Original & Enak 2. Aneka Varian Rasa yg menarik 3. Kue lebih besar & keju extra banyak 4. Harga pas ga bikin was2 (sangat terjangkau) Ini yg bikin betah : 1. Store yg Nyaman 2. Kasir yang Ramah 3. Parkir Luas 4. Samping tempat wisata favorit Farmhouse 5. Pilihan produk UKM dan oleh2 yg lebih dari 50 item 6. Harga yg sangat terjangkau Wajib dicoba ðŸ‘","","id","2019-03-08T12:17:41.232Z","ramanda raka (Juragan Jengkol)","89","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvNEkybFJ3EAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDo4I2lRw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","True","True","True","True","False","True","True","6"
"OOREV2-20260609-0050","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Pusat oleh oleh brownies susu lembang ini baru dibuka awal Desember 2018. Posisinya sejajar dengan Farm house dan pas depan pintu masuk tempat parkir bus dan mobil yang akan membeli oleh oleh. Di toko ini yang menjadi andalannya adalah brownies susu dengan rasa strawberi, coklat, srikaya , bluberry dan rasa orisinal. Harganya mulai dari 29 k - 45 k. Selain itu ada juga oleh oleh khas lembang lainnya seperti kripik pedas, pisang Sale, sale panggang, permen susu etc. Terdapat tempat parkir untuk dua mobil dan 6 motor. Namun saat ini belom tersedia pembayaran dengan debit or card. Jadi jangan lupa bawa uang kontan.","","id","2018-12-23T06:30:42.370Z","Busan Passer","173","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJMU5UUkJREAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDI1NTRBQ%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","True","True","True","False","False","True","False","5"
"OOREV2-20260609-0051","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Ini harganya emang 40rb ya? Saya kira nggk akan jauh beda dgn Bolu susu lembang yg 29rban, dan lebih parah lagi soal rasa ini nggk kayak brownies yg sewajarnya kayak di amanda, dan malah lebih enak Bolu susu lembang. Udah kalah rasa, kalah harga, kalah brand (entah satu perusahaan atau nggk dgn Bolu Susu Lembang, ini packagingnya mirip banget), keunggulannya cuma dapet pisau plastik.","","id","2018-07-24T09:29:19.198Z","Habib Nur Qolbi","17","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBMnNidnJBRRAB!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDA2sbvrAE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","True","True","True","False","False","False","False","4"
"OOREV2-20260609-0052","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","4",,"Tempat.y ga jauh dr farmhouse lmbng, cocok buat oleh2. .","","id","2018-06-22T12:37:46.491Z","yesi irina (Shi)","295","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnbXBlREZnEAE!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgIDgmpeDFg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","True","False","False","True","False","False","False","False","2"
"OOREV2-20260609-0053","batch2_remaining12","Brownies Susu Lembang - Ini Asli Lembang","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Tempatnya pinggir jalan dekat Farm House, Parkir Luas Nyaman","","id","2018-06-20T07:36:29.440Z","deru tahrir","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3LUpLY3ZnRRAB!2m1!1s0x0:0x2be969492e6908cf!3m1!1s2@1:CIHM0ogKEICAgICw-JKcvgE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","True","False","False","False","False","False","False","True","False","1"
"OOREV2-20260609-0054","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Pernah belanja sakali disini,, pelayanannya jutek banget ,padahal toko lagi ngga rame","","id","2026-05-16T12:19:23.017Z","Jepri Nicol","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SS2QzTTROMEl3ZWxWNmVHMXhNbVIwWldNd1QxRRAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOnRKd3M4N0IwelV6eG1xMmR0ZWMwT1E%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","False","False","True","True","False","False","2"
"OOREV2-20260609-0055","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Waduh Asli sih baru nemu toko yang pelayannya Ogah ditanya. Barang murah juga ga murah bgt,tapi pelayanan jutek gitu mah cukup 1 kali aja datang nya. Bubuna snack geura Bebenah kalo ga gimana mau jadi langganan hatur nuhun","","id","2026-02-09T05:00:27.857Z","Linda M","12","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poWWQwMVdRblUzUzJSZlFYUjJhRVJ2UzJOQmVHYxAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOjhYd01WQnU3S2RfQXR2aERvS2NBeGc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","True","False","True","False","True","False","False","False","3"
"OOREV2-20260609-0056","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Mau kasih ulasan kalau harga udah murah, tapi pelayanannya kurang, saya tanya kalau pesan di wa nanti dikirim pake kurir jawabannya bisa, setelah saya pesan malah disuruh langsung datang ke toko. Saya pesen online karna tidak bisa ke toko. Belum di balas balas chat saya, sudah saya list juga dia tidak bilang barang yang habis apa aja, jadi pas jauh jauh ke toko gataunya abis barangnya. Tolong audit lagi karyawannya dan pelayanannya. Kalau pelayanannya baik saya bakal trus beli disini apalagi saya suka jastip.","","id","2026-01-30T04:22:53.602Z","Zuella Flo","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21jNFFrcFNNVlpKWmtKU1RIZHZXWEJGTWtScGFIYxAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOmc4QkpSMVZJZkJSTHdvWXBFMkRpaHc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","True","True","False","True","False","False","False","3"
"OOREV2-20260609-0057","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Aku Suka belanja kesini Harga mumer dn nyaman apalagi kalau hari Jum'at banyak diskon dan ada Jum'at berkah makasih buat teteh ya ðŸ¥°ðŸ˜Tp Mohon Maaf Pelayanan y kurng nyaman muka y pd judes dn kalau nayain kaya yang males jawab g pernah liat seyum menurut ku itu si yang kurang ya dari pelayanan ya kurng enak diliat dn kaya males aja mau nanyain harga liat muka y aja udh males duluan ðŸ™ðŸ»..","","id","2025-11-14T11:08:17.657Z","Mira Sari seftian","3","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25FMldESnFXbGhNU2paYU5uTlJSMlpZVEdORk1tYxAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOnE2WDJqWlhMSjZaNnNRR2ZYTGNFMmc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","True","True","False","True","False","False","False","3"
"OOREV2-20260609-0058","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"sekarang udah ada harga nya tp ko beda sama di struk aku beli sasa sambal di label 5000 tapi di struk 6000 udah gitu yg varian cabai nya masa udah kadaluwarsa kok ga di kontrol ya kak, terus saya nanya harga naget pegawai nya judes amat salah siapa gaada harga otomatis nanya lah, sama tukang parkir nya gitu marah marah saya kan cewek ya aga susah menyimpan motor malah di marahin bukan di bantuin, udah gitu masa kresek bayar aduh kaya alfamart aja, semua nya emang ga seberapa ini hanya untuk evaluasi aja agar lebih baik","","id","2025-09-23T07:56:38.652Z","Nti Yuli","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKNE5UUk9aRFF6VUdOa2JDMUpjbFpmTkZkRFJWRRAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOjJ4NTROZDQzUGNkbC1JclZfNFdDRVE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","True","False","True","False","True","False","3"
"OOREV2-20260609-0059","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"udah sering kesini karna kumplit serba ada dan murah untuk pelayanan biasa aja, pernah pas belanja kasir sambil ngemil + kaki ke atas kursi, tp ga masalah sih cuman gaenak diliat aja. cuman yang paling gong kemarin suami yang belanja bawa motor dan bawa banyak belanjaan karna sebelumnya udah belanja banyak sekalian lewat ada tambahan belanja terus pas mau pulang pas parkir karna bawa banyak belanjaan jadi agak susah terus si mang parkir nya ngomong â€œmaenya budak ngora tebisa sakitu motor letik, nu make nmax ge bisaâ€ suami pake motor aerox ,padahal ga bantuin parkir cuman diem aja, sebenarnya gausah dibantu juga gapapa tp gausah sambil ngomong gitu kita kan customer seengganya hargaim, kalo becanda keliatan ya dimukanya ini keliata sama sekali gaada becanda, terimakasih","","id","2025-08-22T15:42:08.969Z","Indriani Am","8","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ObFozWlhjMUJaVFdJdFprOTNUbGcyUm5kTVFYYxAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CAIQACodChtycF9oOmNlZ3ZXc1BZTWItZk93Tlg2RndMQXc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","True","True","True","True","False","True","False","5"
"OOREV2-20260609-0060","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Pada judess judess di chat gaada respon nya sama sekali","","id","2025-03-18T04:42:11.174Z","Neng Megga Widdieawaty","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3NnJUMkhBEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgMCw6rT2HA%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","False","False","False","False","False","False","0"
"OOREV2-20260609-0061","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Pesen via wa gabisa, ke tempat mawa mobil ngadon dicarekan plus aya parkir ðŸ˜. Pegawai2nya bagus padahal responsif.","Anda bisa memesan melalui WA, datang ke tempat Anda membawa mobil, dan mobil Anda akan diperbaiki, plus ada tempat parkir juga ðŸ˜. Stafnya ramah dan responsif.","su","2025-02-07T04:35:41.558Z","gilang","9","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBNUpHaHp3RRAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgMDA5JGhzwE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","False","False","True","False","True","False","2"
