"oleh_oleh_raw_id","name","category","address","latitude","longitude","rating","reviews","url","website","phone","search_query","place_id","cid","image_url","initial_status","hold_reason","has_product_signal","has_store_signal","has_noise_category","wisata_overlap_score","wisata_overlap_id","wisata_overlap_name","manual_decision","manual_note"
"OORAW-20260609-0029","Sentral bolu susu lembang balok coklat lumer","Loker paket","Jl. Pamecelan No.11-97, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8077231","107.5969112","5","1","https://www.google.com/maps/search/?api=1&query=Sentral%20bolu%20susu%20lembang%20balok%20coklat%20lumer&query_place_id=ChIJoyD1PqvhaC4Rkvk8J3KyekY","","","bolu susu oleh-oleh","ChIJoyD1PqvhaC4Rkvk8J3KyekY","5078567733167978898","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsBmQ2nnn0kkSUi7K77dDcHtF23L45euZnHPY9nes8pPiDpWRAfLCcy_vLjhHmRYt2_HLhI6V5b-ColpMYsx7be5FajdUNHAY4OPPE_Bs0SLRY-9V3y9wGVaETX0ebPRUXnkO5E6u4Fnq-=w408-h544-k-no","needs_review","ada sinyal produk, tapi kategori belum kuat","True","False","False","0.222","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0030","Sentra Oleh-oleh Lembang","Toko Roti","Jl. Raya Lembang No.277, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.811962","107.6174976","4.6","92","https://www.google.com/maps/search/?api=1&query=Sentra%20Oleh-oleh%20Lembang&query_place_id=ChIJsUearm7haC4RAjlHK8bzdRM","","","toko oleh-oleh khas","ChIJsUearm7haC4RAjlHK8bzdRM","1402294891450939650","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJOqaE0R4mHdaD8gdZUYl-bmiRXYmIDQh8ok4G66EHFee9xc4NacrPIJnIhLtrBQcEYl4-oy-5ngi3-0F120RAyJHg0s9fyxvcpjCqUsigTsehurfIBlir9cHJRlJsEPBA-erT=w426-h240-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0031","Pusat oleholeh BOLU SUSU LEMBANG USMANBO","Toko Roti","6J9W+9RX, Jl. Raya Tangkuban Parahu, RT.05/RW.06, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.7815092","107.6470979","5","3","https://www.google.com/maps/search/?api=1&query=Pusat%20oleholeh%20BOLU%20SUSU%20LEMBANG%20USMANBO&query_place_id=ChIJsc979BHhaC4RK_Bd_beUcy0","","+62 812-2413-7882","bolu susu oleh-oleh","ChIJsc979BHhaC4RK_Bd_beUcy0","3275124871979200555","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEubKJI2cwoAJovT3zNUIgQn30fFtyjf7PZYN1SBHeHWeiA-dtQugokHOxTFx8QfyOrPYok1QUqEKNT4mDW0X6wjkgPoiYepFqQ8ZG-DtOS8_PscugVCChIkEBdwl_d0aEuzskG=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0032","Pabrik Bolu Susu Lembang","Toko Roti","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40266, Indonesia","-6.8168098","107.6127002","4.2","73","https://www.google.com/maps/search/?api=1&query=Pabrik%20Bolu%20Susu%20Lembang&query_place_id=ChIJTW33ibbhaC4RsyNh0h7nzTE","","+62 813-1869-7117","bolu susu oleh-oleh","ChIJTW33ibbhaC4RsyNh0h7nzTE","3588778597648769971","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEE5Zja37zNbzOxi2rq9-6eUN2rX9I-ntQ5ZTWlG6ahvordLA-GXH9BVyEFj2w_Dvtd0gvQOu1xiegwhxT6BWZjQverCa-PD3k0Z1iE0MKD6Zg02a8IctILPN-mmcKy4bPJsQZ2mU7xU82v=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0033","Bolu Susu Asli Lembang Oleh2 Kabayan Rumah Susu Lembang","Toko Makanan","Jl. Raya Lembang - Bandung No.km 13’2, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8294777","107.6071009","4.7","512","https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Asli%20Lembang%20Oleh2%20Kabayan%20Rumah%20Susu%20Lembang&query_place_id=ChIJvfpvG__haC4Ra5yppAbWY-A","","+62 813-9490-8783","bolu susu oleh-oleh","ChIJvfpvG__haC4Ra5yppAbWY-A","16169002411210939499","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBdcK2rusXNRbzyYgVpEMnxS9UiznVyZ9XmX7qjawJmwEqeSmATiirrZYGWWbAy4QiCg0YhjU7j8bp54jcUPFUMFJg4rTALbc24p9j-ZUP9T_0kbLxFcgaQdiY1EdLr_vz4anoqg=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.222","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0034","Pusat Oleh-Oleh Khas Bandung Dan Tahu Tauhid","Restoran Indonesia","5HCW+5QJ, Jl. Terusan Sersan Bajuri, Cihideung, Kec. Parongpong, Kota Bandung, Jawa Barat 40559, Indonesia","-6.829526","107.596878","4.2","90","https://www.google.com/maps/search/?api=1&query=Pusat%20Oleh-Oleh%20Khas%20Bandung%20Dan%20Tahu%20Tauhid&query_place_id=ChIJ3edalkDhaC4R4FU86u8rNJA","","+62 22 2874461","pusat oleh-oleh","ChIJ3edalkDhaC4R4FU86u8rNJA","10390978549677577696","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1XP7m1Zaev96PlA-TEt5JGhVyfw0xzg324jhCDvzLCwiHKno17j1BDaHtYwZqtgyHR0Ii6QHKUJtFfXm-AKAAg4_eBqpW1YSMqz_KWnWD8HAON_H6AKzVKFAjAQ8qNp4tzLpB=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","True","0.125","LOC-016","Chinatown Bandung","",""
"OORAW-20260609-0035","PD.Bagus Tahu Dan Tempe Special","Kantor Perusahaan","Jl. Raya Cireyod No.347, Cikidang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8013682","107.6561053","4.6","21","https://www.google.com/maps/search/?api=1&query=PD.Bagus%20Tahu%20Dan%20Tempe%20Special&query_place_id=ChIJffKBxmLgaC4R6q6TSHmW24w","","+62 858-6007-2838","tahu susu oleh-oleh","ChIJffKBxmLgaC4R6q6TSHmW24w","10149871632862392042","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyp_tfGM4akOjKsmkradBhz2gsDMEytmp7yoQfA-IP6t89hkMCjhUmIA8eONSofIlNRbJHcZcR7EYQCbk4omSDGZBfIe5PFKoDpRciVXEL6bF4b0jHYasyRQbVefmuAZTrf1jliw=w426-h240-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.125","LOC-053","Lembang Park & Zoo","",""
"OORAW-20260609-0036","Mushola Tahu Susu Lembang","Tempat Ibadah","5JM7+322, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8173748","107.61251","4.5","2","https://www.google.com/maps/search/?api=1&query=Mushola%20Tahu%20Susu%20Lembang&query_place_id=ChIJO5WSbvLhaC4RlqMP7tRqFW8","","","tahu susu oleh-oleh","ChIJO5WSbvLhaC4RlqMP7tRqFW8","8004421375480538006","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGba3CAdMnxIAUM4sJ1tDZ9CNe8HxGKpaXhdl1VI_YgYaUZw8x13UQU9DjsG0n8INT9Vqw3zj2_aIQFzWZPCzci3VhlywNq5MXupt00AhEXyAMK5viNgAdGrWLOowzivdJ7Qojp=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0037","OLEH - OLEH DAN CAMILAN KITTA","Restoran","Babakan Leungsir, Langensari, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8214557","107.643118","","","https://www.google.com/maps/search/?api=1&query=OLEH%20-%20OLEH%20DAN%20CAMILAN%20KITTA&query_place_id=ChIJdddnQeDhaC4R4pmvwhI4Khk","","+62 812-2229-4460","oleh-oleh lembang","ChIJdddnQeDhaC4R4pmvwhI4Khk","1813323453196900834","","held_noise","tempat terlihat tutup sementara/permanen dari raw scraper","True","True","True","0.143","LOC-053","Lembang Park & Zoo","",""
"OORAW-20260609-0038","RM Tahu Sumedang Renyah Lembang","Restoran Tahu","No., Jalan Raya Lembang No.216, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8145675","107.6147308","4.3","1036","https://www.google.com/maps/search/?api=1&query=RM%20Tahu%20Sumedang%20Renyah%20Lembang&query_place_id=ChIJV2KasQThaC4RRVETYdJAtZI","","+62 22 82782144","tahu susu oleh-oleh","ChIJV2KasQThaC4RRVETYdJAtZI","10571426972638073157","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCnyAL84dj98GVq_ZLCqMvWAgQqJQ_6zoi813_kDplnLZZYo0_csJ3tWjMIMENEecHJF5j_L56rwxGSB6qGYMsTP_LTEyp3T5e6uleekp5MbM58_UsdrfaeZFUgr2PnEGWCGl_=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.2","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0039","Toko Kasohor Almond Crispy Cheese Bandung","Toko Roti","Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40791, Indonesia","-6.8162195","107.619467","4.6","109","https://www.google.com/maps/search/?api=1&query=Toko%20Kasohor%20Almond%20Crispy%20Cheese%20Bandung&query_place_id=ChIJNTQTVMjnaC4RRRXvCGQt9MA","https://www.instagram.com/kasohor_","","snack oleh-oleh","ChIJNTQTVMjnaC4RRRXvCGQt9MA","13903787857269429573","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTXJtC6whBh8wiz1FoFxvblm1p45Qh59RjnIpBA45DW_msPO419_ALms9PUsrkPEVXCkoywtgHDtg7wL2JaY-08XgEe5_WVUhNEBR1aC9W0VFnYxoUEIkN9BHnBCF8MICc_fYY=w507-h240-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.167","LOC-016","Chinatown Bandung","",""
"OORAW-20260609-0040","Bolu susu Lembang BSLA Jayagiri","Toko Roti","Jl. Raya Lembang No.308, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8119274","107.6173969","","","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20BSLA%20Jayagiri&query_place_id=ChIJa0IlHADhaC4RiIp3b5qSO_Y","","","bolu susu oleh-oleh","ChIJa0IlHADhaC4RiIp3b5qSO_Y","17742936348948925064","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wDEmRf3NPuzDOPlS2BUXxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.23083&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0041","Snack Afila","Toko","Jl. Raya Lembang, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8129468","107.6179779","4.9","19","https://www.google.com/maps/search/?api=1&query=Snack%20Afila&query_place_id=ChIJ64SDhBDhaC4RPTG8wcUyCZE","","+62 857-9833-3337","snack oleh-oleh","ChIJ64SDhBDhaC4RPTG8wcUyCZE","10450940235230228797","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwStXVbWJSjOZDibZGVb_cWnI32mDsASkrDDeNA7w_hdYybNH4S43I_g_FlVHG1U53Zri4oMj6Mg75Q8sDdmfAKTHxntQNA93JLbNUsuDph8V63F55sZuEHZh_sax3HxP4s1xT3_s70I_p=w408-h589-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
"OORAW-20260609-0042","Oleh oleh bolu susu lembang","Toko","Jl. Kolonel Masturi No.111SukajayaKec, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.819722","107.6088757","","","https://www.google.com/maps/search/?api=1&query=Oleh%20oleh%20bolu%20susu%20lembang&query_place_id=ChIJ5WAGKR3haC4R-gJ3coM8tc0","","+62 895-8097-64747","bolu susu oleh-oleh","ChIJ5WAGKR3haC4R-gJ3coM8tc0","14822820283818640122","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw4KHEIjOj9Wtvq4CAFP0_mpTUD0H6PJfi6sttMiGntYAgvCRoD2nLA_pA3nvzoWr9g5dOk4NYe6bPGPgCIfkKEfoNVRAUg6VVG4r4qzpuA-RWB_xCQ4iFAxscwHGXHz_P9qcNXA=w408-h725-k-no","held_noise","tempat terlihat tutup sementara/permanen dari raw scraper","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0043","Kue Balok Jaya Giri","Toko Roti","Jl. Raya Lembang No.254, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.813793","107.6215858","4.5","146","https://www.google.com/maps/search/?api=1&query=Kue%20Balok%20Jaya%20Giri&query_place_id=ChIJ7X8gnwPhaC4RiMjk-9jNTSg","","+62 838-2272-4001","bolu susu oleh-oleh","ChIJ7X8gnwPhaC4RiMjk-9jNTSg","2904203666546542728","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoIJ_PeHWAXfbS3gj5LCvxx2CQhfVtvkKimALel1u-vvRmAlyYKppdYhak1155zqyAtxu9pBniZFYJNIeJNQNMAkVgHBQ-rXVsTONIsjR_iNFHSlya4ECS60T4abgwAJP2-HI=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
"OORAW-20260609-0044","Bolu Susu Lembang BSLA Andir","Toko Suvenir","Jl. Raya Lembang - Bandung No.km 13’2, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8298519","107.6070352","5","2","https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Lembang%20BSLA%20Andir&query_place_id=ChIJKUeDuhvhaC4RFKJb4_BfpEs","","","bolu susu oleh-oleh","ChIJKUeDuhvhaC4RFKJb4_BfpEs","5450586937236365844","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6oES-37j9l2U3KohWdHuaFHwzV5km_AFklKTO8ePlSKck3jKxL5n4-nawLue52fTM1khAgEC41moptPjpGg7yoedm1aUefFd7t26KbNT5xKapkhiV48CzBbCPhZkv8q9BdMZqng=w408-h541-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0045","Mitra Resmi Bolu Susu Lembang Toko Pasundan","Toko Roti","Jl. Raya Lembang No.71, RW.15, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8333373","107.6045637","5","1","https://www.google.com/maps/search/?api=1&query=Mitra%20Resmi%20Bolu%20Susu%20Lembang%20Toko%20Pasundan&query_place_id=ChIJd8kG49PhaC4R3r989cabv5o","","+62 813-1296-8433","bolu susu oleh-oleh","ChIJd8kG49PhaC4R3r989cabv5o","11150802481217060830","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Olws1JVroBsxzCMtyIG9lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.64392&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0046","Drive Thru Tahu Susu Lembang","Pusat Perbelanjaan","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8176645","107.6120815","4.8","6","https://www.google.com/maps/search/?api=1&query=Drive%20Thru%20Tahu%20Susu%20Lembang&query_place_id=ChIJMZmJpkLhaC4RnA0zRfu0dVw","","+62 22 2789008","tahu susu oleh-oleh","ChIJMZmJpkLhaC4RnA0zRfu0dVw","6662430215055281564","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjQ2rbJdPSQjpTnZxIXZ_Pj2Zf6-rI7v-nVPlmKBrj1DD_PQArK0S_dhS33lZwCFe69z87M5xRPk3y6fcct23bmxzKNnGcS5vG02nHVHOJL7Yl57-bUzeYqTiOY2DW0wV0HTDVfw=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","True","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0047","Susu Murni KPSBU Lembang","Toko Olahan Susu","Jl. Kayuambon Dalam No.38, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8172544","107.6247378","4.6","3492","https://www.google.com/maps/search/?api=1&query=Susu%20Murni%20KPSBU%20Lembang&query_place_id=ChIJpWGYruPgaC4R48Cli7L63XA","","","oleh-oleh lembang","ChIJpWGYruPgaC4R48Cli7L63XA","8132932146855002339","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqxnEAZdEP_O6umCHGirZXXVDC8_mNpEqckPuvc3MiUJiHfCcEIqEswIqwpcMGEIN1EnDuOawrsbp3m2udQ-NK2g3CvgBM0VIBvnmz_0e0PP98GWVqjdBmYYUdhIduKQuumIxcB3lhOr-m=w408-h351-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0048","Brownies Susu Lembang - Ini Asli Lembang","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8333373","107.6045637","4.3","21","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","","+62 811-2182-500","bolu susu oleh-oleh","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPBZeYrG2L3n9k8c4qCbOQhGgMKngf1BKVOjC5D8D57OblhuZw2P9fS_U_saVxFUEFnlGxbUB1xTN0MNtj5zzuZTqPidZDYOt0eIaSYELMkJ3CFabXcgoHyN0e0C0zhXaeDEic1A=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0049","Dusun Bambu","Tujuan Wisata","Dusun Bambu Lembang No.11, Kertawangi, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551, Indonesia","-6.7895621","107.579017","4.5","31829","https://www.google.com/maps/search/?api=1&query=Dusun%20Bambu&query_place_id=ChIJ2VHL24vhaC4RnrFGI1jv3YY","http://www.dusunbambu.id/","+62 815-6380-8021","oleh-oleh lembang","ChIJ2VHL24vhaC4RnrFGI1jv3YY","9718186732763394462","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG12sSOEyaqkPgnSbUwJCERMZHCq0mQNSA51Kn3RWw27jeOkzVbn5HAwAIg2Wr9b5PLRgPHgMCqRKqjcGOIvfkrOfRUu3vHKWOYG4BRw8qhBwW-5B5C907-u4W69iiSxguOchDV=w426-h240-k-no","held_wisata_overlap","nama sangat mirip dengan dataset wisata aktif","False","False","True","1","LOC-029","Dusun Bambu","",""
"OORAW-20260609-0050","Bolu Susu Asli Lembang Rest area Oleh2 Kabayan","Toko","Jl. Raya Lembang No.KM.13, RW.3, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8288597","107.6072174","4.4","50","https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Asli%20Lembang%20Rest%20area%20Oleh2%20Kabayan&query_place_id=ChIJx1DhD_vhaC4REVjxErhiK2Y","","+62 878-1800-0400","bolu susu oleh-oleh","ChIJx1DhD_vhaC4REVjxErhiK2Y","7362086558598518801","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2yMC0rDHIREigqWQPUYbv8lqebZyiigNUBY6Ct-PqGkma-BnA5hLD41xYMsENaVVOpuK-IXp-17UqZ7G9gYh0EbBRYkwjVFMkGX-7Dg39IyUnDC4MRuhCbGKF94xkIv-kWt0=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.2","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0051","Tahu Tauhid Lembang","Toko Tahu","Jl. Seskoau Jl. Maribaya No.20, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8156902","107.6253227","4.4","3676","https://www.google.com/maps/search/?api=1&query=Tahu%20Tauhid%20Lembang&query_place_id=ChIJ21EDFuPgaC4RBMmyRG2-fnw","https://leumburkuring.wordpress.com/informasi-pariwisata/wisata-kuliner/tahu-tauhid/","+62 821-3060-1778","tahu susu oleh-oleh","ChIJ21EDFuPgaC4RBMmyRG2-fnw","8970816884281886980","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSpUnuLqLxQbj1Q_x-aHkAc7Ha06_h6HstXPoawp_C1e3xzi-aDYUxA3kXgFpThN-1wbLxULBxuHlkS4yNcMt5Iu-P-8mQyQP5_9gdHCCNqGzhenklXTfCM6s7I3ITAMs6VDvISwtyf_on=w408-h292-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0052","Oleh-oleh Parahiyagan ""IlHAM""","Pusat Perbelanjaan","tempe oleh-oleh Ilham no 55 pasar buah, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8124305","107.6155955","","","https://www.google.com/maps/search/?api=1&query=Oleh-oleh%20Parahiyagan%20%22IlHAM%22&query_place_id=ChIJTcDWgQThaC4ReluuPlUWa7k","","+62 813-9422-5690","pusat oleh-oleh","ChIJTcDWgQThaC4ReluuPlUWa7k","13360797274904353658","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QiS5UBSqxdwWnaCxMjjnXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.2341&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","True","0","","","",""
"OORAW-20260609-0053","Serba Susu Lembang","Toko Olahan Susu","Jl. Seskoau No.7, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8174969","107.6252469","4.5","431","https://www.google.com/maps/search/?api=1&query=Serba%20Susu%20Lembang&query_place_id=ChIJp4xDpuPgaC4RoSxpAbN-vF0","","+62 22 2787333","bolu susu oleh-oleh","ChIJp4xDpuPgaC4RoSxpAbN-vF0","6754412848436817057","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW3efLppgomNrAxiF861RA1KcX04syO3I7-nzklRUKSZeWW7QNqyIaopgcvtuKUAOCeGWAq1M_MDMNOk5Z1_c2jMgfL64KBItZ36jhaMKDGvMe4XcsTXcd1gIq11w7AgBHa1F8kQ=w426-h240-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.4","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0054","Oleh-Oleh Khas Lembang ""Laksana Mekar""","Toko Suvenir","Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat, Indonesia","-6.8117106","107.6162285","","","https://www.google.com/maps/search/?api=1&query=Oleh-Oleh%20Khas%20Lembang%20%22Laksana%20Mekar%22&query_place_id=ChIJya8bhQPhaC4RL-nlBish3Gs","","","pusat oleh-oleh","ChIJya8bhQPhaC4RL-nlBish3Gs","7772123525617674543","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1YpDgzBRvw-U_8GyxlfF0GO4mWfaEKs8bxrAH3QZNEhG4TIvyHB14HsGw2tSqD2f1MiFmxtAJN5Nkvlkr95ccRCgFjNymFxLfNzKo9zU4oFFmL_96m4cy_sqaJtTVz3aWf60=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.167","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0055","Kota Mini Lembang","Pusat Rekreasi","Jl. Grand Hotel No.33E, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.81792","107.618747","4.4","3754","https://www.google.com/maps/search/?api=1&query=Kota%20Mini%20Lembang&query_place_id=ChIJF60jFRzhaC4RmaSdTKLNHHE","","+62 812-2000-8168","pusat oleh-oleh","ChIJF60jFRzhaC4RmaSdTKLNHHE","8150615522587550873","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGved2-FHLb5cf2kkhI2LHoooNDRn7ZrW5L8-8p2LJxwKwvgOtY9exhWNPZ_AI739qYfBawhodtbyBKoiNyJw9eElx2TOP538mn8nFGvfaWdjPYFoFTKO8NNvFRG5tCyu3Qok_YA=w408-h257-k-no","held_noise","kategori lebih cocok wisata/tempat umum","False","True","True","0.5","LOC-179","Mini Mania Lembang","",""
"OORAW-20260609-0056","Alun Alun Lembang","Taman","Jl. Raya Lembang - Bandung No.13, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8122673","107.6187541","4.4","11675","https://www.google.com/maps/search/?api=1&query=Alun%20Alun%20Lembang&query_place_id=ChIJnxE9_wLhaC4RmwdpM6vdcok","","+62 822-6889-7772","oleh-oleh lembang","ChIJnxE9_wLhaC4RmwdpM6vdcok","9904222257912809371","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErLqUaaO5mvSFjCl0Pg5Bq_A1mC1toYnX2oGGIZh50QKhJPPh__ZRc3x60_DNo7JPOks8_GNCp4M88-IUfwcTh_nXSTgg7bErX_TF51RwlqukzyhSvizctHtSM6N_iNOi75och=w408-h306-k-no","held_noise","kategori lebih cocok wisata/tempat umum","False","False","True","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0057","Barokah Fresh Milk","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8153321","107.6021506","4.7","39","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","","+62 812-2358-3292","oleh-oleh lembang","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0RQm4amoTZOyf471V6ilNdbLeXSnWBVMMHXrvwz1nfbB_iYyMMf29ymhIFpXQ95J0f89peZuclWn8QyKj8I5A_KhS_LYC6FXXD9DVzRwy3M2pZRtislniU8Lb-r8JG9zoiydx=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
