location_id,location_name,media_available,media_image_url,media_destination_url,media_website,media_source,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note
LOC-167,Cicalengka Dreamland,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH-xUIkJc3MhnXpUn0zWsVl5Yd4sw2Vx9a5QVHKxTFHQj0HvBnFhtuOew4mvJSfMDCEFRnu581idU3yZc8KDod2FqFuD1fiUewKyvo_jhP9Cv6P2Y1ACAgiFlge4XYpg_rl1bD=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Cicalengka%20Dreamland&query_place_id=ChIJKRu4VcvPaC4RLwRHWB98sa4,http://cicalengkadreamland.com/,google_maps_extractor_2026_05_19,Cicalengka Dreamland,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-168,Curug Cinulang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUPSqpaG_0YRmf8_ssHYboc-9V64yUYgAt788770_B7qs9NRr53EJ9g6WKfyzju0Dn4KvV-xiZepEfKcx8FYpgDWkXxFYAYRUP-FSGmuHrbtflLfwpsa8Cz4kjPmArSYCVkyna=w408-h545-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Cinulang&query_place_id=ChIJDbM48vTPaC4RacUQQPXUjsc,,google_maps_extractor_2026_05_19,Curug Cinulang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-169,Dago Bakery Punclut,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGrGoxglLdZHeUqeF6XxZtt8EvLBE1Lz2oUY4kfh171tC7jM6ckv7fWJ7dfrAEqo5kXzfcL-MGBQbbrOizJ62Q94Ser64Yv5Y_vdaB41Pa5q6cktxHKakXJ4RJ0nyrnoxhBqvkNA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Dago%20Bakery%20punclut&query_place_id=ChIJC1zpuynhaC4Rv3W00zM1Fls,http://www.dagobakery.com/,google_maps_extractor_2026_05_19,Dago Bakery punclut,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-170,Tafso Barn,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFptASLQ6j5vZV5mCZFCy1jUNApGtwa36SpYEvP5DSVKXjN4NDAJ0SmBzQpSChXyCiA1VQooc2pzYDp7vA-ZfS64OZm5-WoOSP92FddHWB1JLl6mUQgWZ_2E4eyPoAU6VQApLLN=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Tafso%20Barn&query_place_id=ChIJR4j-ndXgaC4R7nY8HM89Ico,http://instagram.com/heytafso/?hl=en,google_maps_extractor_2026_05_19,Tafso Barn,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-171,D'Dieuland,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExvfLL4_tBaIIDrf_ggvK4yzj0Ns0MnO10GT78GwBSDX_z2hj_pJWBa78s1FWwFbIv4Jax-0VbpBf6yzeqV1l6fQjT7xv3IDIX6SOSUl32v0V6YQS5_hBIwzNpYFeKrS9ZQY2iXQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=D%E2%80%99Dieuland&query_place_id=ChIJCcsMvtXgaC4RnoLxtrV8Ymc,,google_maps_extractor_2026_05_19,D’Dieuland,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-172,Sudut Pandang Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoemmTNv3EFV8TD8c07MmsUmdcfc_CtANRx8-saefnbT9PH8l88RQw5q7W995X5aj8PvLMmljqX-WbQ4rdHjECTMsbtlgv3bi0KN1hlwKDAkXfpDYcHhgIxp2g8w5zc48NrxtZQcRpHfnH=w408-h612-k-no,https://www.google.com/maps/search/?api=1&query=Sudut%20Pandang%20Bandung&query_place_id=ChIJg5aI7frhaC4REqh7jx3_LZM,https://www.instagram.com/sudutpandang.bdg/?hl=en,google_maps_extractor_2026_05_19,Sudut Pandang Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-173,Cakrawala Nature Sparkling Restaurant,False,,,,,MARIBAYA Natural Hotspring Resort,0.6286,missing,missing,No reliable media match.
LOC-174,Lereng Anteng Panoramic Coffee,False,,,,,Perkebunan Teh RANCABALI,0.4815,missing,missing,No reliable media match.
LOC-175,Taman Kupu-Kupu Cihanjuang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBGGmvlGTHNCVQdR8iz8OOg7DOl5K63YdwCiEYe1OiBWUOdGgUUZglKnEayfL51HLGgCaNoY6LsohqGNp3LNmlsFK-OSq1h6PSpJHAsU-7C7NeTCPEeCWAjsz8_mXDzCK8jSHw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Kupu-Kupu%20Cihanjuang&query_place_id=ChIJ87h0BRvkaC4Rnt9wmgSwFVQ,http://tamankupu-kupucihanjuang.blogspot.com/,google_maps_extractor_2026_05_19,Taman Kupu-Kupu Cihanjuang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-176,Padepokan Dayang Sumbi,False,,,,,Penginapan Dayang Sumbi,0.8,missing,missing,No reliable media match.
LOC-177,Wahoo Waterworld,False,,,,,Wahoo Waterworld Bandung,0.8,missing,missing,No reliable media match.
LOC-178,De'Ranch Lembang,False,,,,,De' Ranch,0.6667,missing,missing,No reliable media match.
LOC-179,Mini Mania Lembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsD9Dqjuv62z_4QLUCJvYLRew5pf38fRGobRwU6mFm3xfYPoEIYatZ9YRqnhLKSFHW7a8sUPeZ44lyw3YlnuueQu9u7ssW_J8hndDQsH8q7QAoP6ZINh_0sSCdZxNOwSHWTP3T_g=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=MiniMania%20Lembang&query_place_id=ChIJVcuI5GrhaC4RWBNP1nEobMA,,google_maps_extractor_2026_05_19,MiniMania Lembang,0.9714,fuzzy_high_confidence,accepted,Fuzzy score above strict acceptance threshold.
LOC-180,Cimory Dairyland Lembang,False,,,,,MiniMania Lembang,0.5854,missing,missing,No reliable media match.
LOC-181,Noah's Park Lembang,False,,,,,Noah's Park | Wisata Lembang Bandung,0.717,missing,missing,No reliable media match.
LOC-182,Pine Forest Camp Lembang,False,,,,,Pine Forest Camp,0.8,missing,missing,No reliable media match.
LOC-183,Imah Seniman Lembang,False,,,,,MiniMania Lembang,0.7568,missing,missing,No reliable media match.
LOC-184,Gunung Batu Lembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9OPC2vVKcBj90Kh7IQSz8hcGFz09F3jn6RRaPkp5AqHYmc40M0g8SCBfdXHJByrZGjtSmJUcoO4wjQG6JU13np8jmk8LvPrJgiPXlt99fIFKI1QirEYgg9omB_dWMXZTSTQxTNg=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Gunung%20Batu%20Lembang&query_place_id=ChIJ76DXjcTgaC4RLuOUDLK3lyM,,google_maps_extractor_2026_05_19,Gunung Batu Lembang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-185,Ciwangun Indah Camp,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcY1PKKEc11JlUyxpSxV4kOgs7CLfvatGr0qbunKg3ygantInQma6nAGDyKWh4ZVuNghC9h5Hyr9l-wPX5Kw_Ybx5-bu17r9BULcBweF-abFJITLmy4eEsggX35YHXMlll4BtDig=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Ciwangun%20Indah%20Camp&query_place_id=ChIJX-Jnyo3haC4RP4_AdBQXRvw,https://sites.google.com/view/ciwangunindahcamp-bandung/beranda,google_maps_extractor_2026_05_19,Ciwangun Indah Camp,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-186,Indiana Camp Lembang,False,,,,,Indiana Camp,0.75,missing,missing,No reliable media match.
LOC-187,Curug Layung,False,,,,,Curug Pelangi,0.8,missing,missing,No reliable media match.
LOC-188,Curug Bugbrug,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp8kPhpJ9uFrLV1KOtUlf0H7lTac5xEEKpqqUv-_5lHzRcsy3xZ-0lhRIfslKKMtFJO55VfuZr1k4c3W4c5fuWUwWUVpclL8Mw5YLS7uRs1Y3SGGiwx13xp7VFJbNQDkJGVb8vkUwW5eRv=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Bugbrug&query_place_id=ChIJ7UjmF1LhaC4RoKbIlIVS2v0,,google_maps_extractor_2026_05_19,Curug Bugbrug,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-189,Curug Aseupan,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjnVdp6OaMXqDJlerZGiDLWt6qefI-9Q6ISl86RDumHzf5CLzDLGZehQCaIBUvibArS7rH2tygbXiGQg8ngbz7Dj4WUNffF45quyNcsJpmfa4kOPSwdJjxIVVK_Xg8FVYDXKSH1w=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Aseupan&query_place_id=ChIJdZffD9_haC4RCz8_rf5QzdI,,google_maps_extractor_2026_05_19,Curug Aseupan,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-190,Curug Anom,False,,,,,Curug Dago,0.8,missing,missing,No reliable media match.
LOC-191,Curug Panyandaan,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdUCsPcgIsLIj6revC3a7wV8qp8dLZUMw7MlM_7eOj_-oeaWGgwbtgaznVkceqr1IyOun_1NMTLnCU1kBD1qNak8GagYrbNfTskYcapJBsenKBXVHyogLUh0mOPUqTsB8tC1pC=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Panyandaan&query_place_id=ChIJSa90EoT1aC4Rk-W-My6p1_Y,,google_maps_extractor_2026_05_19,Curug Panyandaan,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-192,Curug Ngebul Gununghalu,False,,,,,Curug Bugbrug,0.6111,missing,missing,No reliable media match.
LOC-193,Sanghyang Poek,False,,,,,Sanghyang Kenit,0.7586,missing,missing,No reliable media match.
LOC-194,Sanghyang Tikoro,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxUMhy6YWAb07HuWdtrrZ-zrNedH-DeCdE8XoYXx7z3wWXGk_f-WZkk87ZiJsxXcvKp2Oprj4XaWUkete11uztcXeztdKKFZ2QZQ2sRYgHwVLr3Nm2iPC-da6QojPVSU7QMfTH=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Sanghyang%20Tikoro&query_place_id=ChIJtdhk3C_5aC4RMhx8bEgY20Y,,google_maps_extractor_2026_05_19,Sanghyang Tikoro,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-195,Sungai Cikahuripan Green Canyon Saguling,False,,,,,Kampung Karuhun ECO Green Park Sumedang,0.481,missing,missing,No reliable media match.
LOC-196,Curug Walanda Citatah,False,,,,,Curug Walanda,0.7647,missing,missing,No reliable media match.
LOC-197,Curug Nyalangkadar,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7ak95bUBXu8JMx8LKv23JVltWWBunIWrcyG_jGzEQzAUh9_K27PSZXVIhUDD0g48vs6LxX5svSur2y3cmiUqyIjSaVPYh8K3FT6AlArYesPmTMh8ok07Q5LzggOOBBd8twYvo=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=curug%20nyalangkadar&query_place_id=ChIJPW-mTAD5aC4RmYLHQiUbTXI,,google_maps_extractor_2026_05_19,curug nyalangkadar,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-198,Tebing Gunung Hawu,False,,,,,Gunung Hawu,0.7586,missing,missing,No reliable media match.
LOC-199,Taman Buru Gunung Masigit Kareumbi,False,,,,,Kawasan Konservasi Taman Buru G. Masigit Kareumbi,0.7073,missing,missing,No reliable media match.
LOC-200,Wisata Batu Kuda,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFC7gKb8OO29VZ_p6U14_ALU_bhsVhwNBvddxz8AahM-CQ4wnsK_JYGsjNQ8waHs5tQTAWkdXz0HUD43mGN0IzOndHMzBseBFbvFafvXify70-VAkzSF4ktwpqqMUazneNh-Iuycg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Wisata%20Batu%20Kuda&query_place_id=ChIJ_Rd4PpLcaC4RhcOYyolmwK4,,google_maps_extractor_2026_05_19,Wisata Batu Kuda,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-201,Curug Batu Templek,False,,,,,CURUG BATU TEMPLEK CISANGGARUNG,0.7347,missing,missing,No reliable media match.
LOC-202,Curug Cilengkrang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsNOMVVcRvT_NWZY_xyU4h0KdJ4c6dL9tZuDzQqGoLNovqbUCjp7w1TxCWh-muD8WcM2IXv9_YpCudL7qlRFRX_S_MIavn32oxrZZbq9iMJEDklVFNNRy0-cZIazSdoS3-cG7S=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Cilengkrang&query_place_id=ChIJn9nMAPHcaC4RSDtSzhnEZoU,,google_maps_extractor_2026_05_19,Curug Cilengkrang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-203,Masjid Raya Al-Jabbar,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbfDTx4gTSh-lZj9zwwjtAbj78K-O6jnRQhzPcnatnNkMaFT_GJJPhvgwmD50T2zYiqpiuoc0psHnIIIqoSIb3eAg23lvxkcwE8bpXBClmkKcCcC7Vnc0rcC8Rg3RhdJ7Pst4CpQ=w408-h307-k-no,https://www.google.com/maps/search/?api=1&query=Masjid%20Raya%20Al-Jabbar&query_place_id=ChIJrzqDO4vDaC4RF1JS9zpMGfo,https://aljabbar.jabarprov.go.id/,google_maps_extractor_2026_05_19,Masjid Raya Al-Jabbar,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-204,Teras Sunda Cibiru,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuNNg7glewCFT3obVXYCnmqDH24VzIeaYf0K8n7_Vb01ChV-4g66sf-aPDzxf3Tmw1qcFWw3rH_sscEVTdfN88Wjr-aSciPJ4spgEfANXfxz6Dd6xGMV5H8N1dOdO_eyfmsMmW=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Teras%20Sunda%20Cibiru&query_place_id=ChIJ49zoKQrDaC4R3YKF2XATdDI,,google_maps_extractor_2026_05_19,Teras Sunda Cibiru,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-205,Lapangan Gasibu,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZ5Y1dfpXk_cpC1XcxA_7vsbd0GwsYZeodyufQdDjoiFzukJ-6b73AP7i0hQgCFjVUoMaigFGOw6O0u-rgKe7I3NhyBD8XzAuyFmD9T2sFFzA6ufCY5TBtxooqn9CvssUJye__=w427-h240-k-no,https://www.google.com/maps/search/?api=1&query=Lapangan%20Gasibu&query_place_id=ChIJz66niUzmaC4RfAfM0LmCpSY,,google_maps_extractor_2026_05_19,Lapangan Gasibu,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-206,Monumen Perjuangan Rakyat Jawa Barat,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEImuKY5TNE5ymTbNTJ1J3jUB7zeb99v36Ypf0VJ9m2xb5N3TI6UGn7Zhsxyk-bbUL2F_HjyTVM6KG0vQf2lJQSW2s3jc-fpGS71ro7MnQGDVGvBm2Ki9iYvhvpUxpkSOqPVOSU=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Monumen%20Perjuangan%20Rakyat%20Jawa%20Barat&query_place_id=ChIJXRdECE3maC4Rg1r76u45BqI,,google_maps_extractor_2026_05_19,Monumen Perjuangan Rakyat Jawa Barat,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-207,Monumen Bandung Lautan Api,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQuH6GBpEoucxAXkuIOtTZYOjMATPkY16Kl8i0j47RneD_PcZTcX9NZizqyu0vDW-d5w0dRFK-r4etgW2yq7q2qKEjC5OHr-UpmlTNmgUqerJuKUJNwnlitceZealLN1K8sO8L=w408-h510-k-no,https://www.google.com/maps/search/?api=1&query=Monumen%20Bandung%20Lautan%20Api&query_place_id=ChIJ0Qbi6JvoaC4RLqQcvco4Gj8,,google_maps_extractor_2026_05_19,Monumen Bandung Lautan Api,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-208,Museum Kota Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkCBWZV5IcS4MPmbxf9sVwwN8kVYsLHqb6yG98HKrHLxjxnMkcEHJ2UONRAJ1NUbwO87lDFQvIykkeiBnQNYV-QIgq9H3rqk02hNYEDLd3QViHtW1ZDnebzd9Yo62Kw1hDv2vKKw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Museum%20Kota%20Bandung&query_place_id=ChIJxyE0KjjmaC4RBnHNchYMFsE,https://instagram.com/museumkotabandung?igshid=1om86b9rfyyr,google_maps_extractor_2026_05_19,Museum Kota Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-209,Museum Mandala Wangsit Siliwangi,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVLv8zfDE0LAFMAaP-Nj0ClyPqn128_k338WSjbktXti4gu_wpcappgJz8Wzjy3A8uvR8E-RKEZvBH4sUpRjAQGcnHEPMgBg3FKDT20gm9gmZUUzkzM0lKABP0AGjNAh-tKx3A=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Museum%20Mandala%20Wangsit%20Siliwangi&query_place_id=ChIJlZsgIzDmaC4R6TWGDMXP3js,,google_maps_extractor_2026_05_19,Museum Mandala Wangsit Siliwangi,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-210,Taman Sejarah Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzdZfjb2ix6QLhMOqFcI3JZ7vDHviYst0oelkBLH-1Wkpvxnow95-W1ozFU5Y18N24uWfjp5yNzUulh47UKOGTPUIMlKPiCHzptmjvUs_msOEVmxkCAbxLvTuAMul5YkMOAAHG=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Sejarah%20Bandung&query_place_id=ChIJ64KigjfmaC4RYmNYyYqAV0k,,google_maps_extractor_2026_05_19,Taman Sejarah Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-211,Taman Vanda,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt3fQfgwm_0M08hDylqcbwhGzRMNMfjuHhDnUr8teqcu5YtlC_qE_x3dtlpBqgrnMtq6zH_TIngKGtaxbH_dH7VHGIvzt9HgQ4dT5J02ctLnxxZZgOAQH6CB0ImXhmdzykTeU=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Vanda&query_place_id=ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,,google_maps_extractor_2026_05_19,Taman Vanda,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-212,Taman Maluku,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESPc-VRC1CoVzuIk490cx5BVB0MjZ2qcj-a4M1Cd7qfbdF0LRUnU5M503_CTDnHrCXPbuQpvSNgdLjDFyor0pLjHjYO4cBDZJuI4BhiCXpj8emAcAmR1k5avSNAnOaNkeruMVq=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Maluku&query_place_id=ChIJOzv_eTbmaC4R5PHL5afLZv4,,google_maps_extractor_2026_05_19,Taman Maluku,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-213,Taman Cibeunying,False,,,,,Taman Endog,0.6667,missing,missing,No reliable media match.
LOC-214,Taman Panatayuda,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG53UWDZC4nNyQJDiHZ9NaHvtlPKXSY9Uxh79r_U4HCSt-ItwnmE7J2kHonTdQu_TE3cUp5Xlp4xe0KiqxeFAzpq1Z_gBK5c88Lcl5lSXaP8N0GhCEmlylmP1AJ81PAaCeBQUAG=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Panatayuda&query_place_id=ChIJh8jB403maC4RESUYKkBElxw,,google_maps_extractor_2026_05_19,Taman Panatayuda,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-215,Taman Pramuka Bandung,False,,,,,Taman Pramuka,0.7647,missing,missing,No reliable media match.
LOC-216,Panama Park 825,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBB5iCf5hQ0-08Tjs6UlT7ct1GXalTaWWEDMhOMRAgo7_KUjQluxevmAzhCRqh03p4XfXsT9ekGBRMkq7csG8EkmsfaGPGhvCCdUKulUPrac6EwmqB1ipDa_Q3gam7_dvTpcyU=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Panama%20Park%20825&query_place_id=ChIJoUTGLGjlaC4RbA-dVkxv-Gc,http://www.panamapark825.com/,google_maps_extractor_2026_05_19,Panama Park 825,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-217,Karang Setra Waterland,False,,,,,LEMBANG Wonderland,0.55,missing,missing,No reliable media match.
LOC-218,Gedung Indonesia Menggugat,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE08tdsCtsY5ghOaQVcSnFq6q9tu4_TSkMD_bnI42xdDnr9lYkRSeE6rA5R_Ogs6lZw0d22FTMlJQJ2Xaw_Jxy7i73q1ktexnsM1EHNWGRbsiQ-bvlFV-F2vkryWN5gtLnQ7hsL=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Gedung%20Indonesia%20Menggugat&query_place_id=ChIJCfSWFTrmaC4R22PMVdzGW9A,,google_maps_extractor_2026_05_19,Gedung Indonesia Menggugat,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-219,Museum Inggit Garnasih,False,,,,,Museum Barli,0.5882,missing,missing,No reliable media match.
LOC-220,Nimo Jungle Hot Spring,False,,,,,Kampung Singkur,0.4865,missing,missing,No reliable media match.
LOC-221,Glamping Legok Kondang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgXihplmq34K_ywGTgTVuQpG_WPqfkSNiIqKwni5WO7XZgaV87GuNq6wl0udHepO5Nh7G6OKI1XM21GW94agTomTNlovgfhhCOPBpPiLQVLjJ1nbqX5GtZGwYu2SYt7p0HTH8R=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Glamping%20Legok%20Kondang%20Lodge&query_place_id=ChIJ3T1zZ8SMaC4RYnYiIK2gk8o,,google_maps_extractor_2026_05_19,Glamping Legok Kondang Lodge,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-222,Nuansa Riung Gunung,False,,,,,Nuansa Riung gunung Pangalengan,0.76,missing,missing,No reliable media match.
LOC-223,Kebun Strawberry Emte Highland Resort,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERzC-DRwgnkbtcsKqSEnaKHHFX0WxHg1tGdYoF1AVhJyDcgjyoSlhjfwa-U5ErmN3pLTFuY0wGVw9F9PrOPiDRQX4MIxl00ICBFn3YimW3_wrOUzilqyWW__S2BTSqKjEx944DfQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kebun%20Strawberry%20Emte%20Highland%20Resort&query_place_id=ChIJLzjThYiMaC4RSjIst10YSeA,http://www.mthighland.blogspot.com/,google_maps_extractor_2026_05_19,Kebun Strawberry Emte Highland Resort,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-224,Sungai Palayangan Rafting,False,,,,,Palayangan River,0.6341,missing,missing,No reliable media match.
LOC-225,Curug Ceret Pangalengan,False,,,,,Curug Ceret (Naringgul),0.7273,missing,missing,No reliable media match.
LOC-226,Gunung Nini Pangalengan,False,,,,,Wayang Windu Pangalengan,0.7234,missing,missing,No reliable media match.
LOC-227,Puncak Mega Gunung Puntang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnd2qbqrbKrkIHIvyoP4T_h000u8wVI9QwmZUgUgRv-AnBDM4rpadpFfmRSWfWX0JX-Y1AuuQT_pQr_WuAXFudmcDelV05jR47ST8JwjA3tYewi7joLCQTGKRyjr6bOi7i_GjAp8hE_p2g=w408-h541-k-no,https://www.google.com/maps/search/?api=1&query=Puncak%20Mega%20(Gn%20Puntang)&query_place_id=ChIJDQIzbZuVaC4RZ-rhsuUpxzY,,google_maps_extractor_2026_05_19,Puncak Mega (Gn Puntang),1.0,manual_override,accepted,Accepted by explicit title override.
LOC-228,Tanjung Duriat,False,,,,,Wisata Tanjung Duriat,0.8,missing,missing,No reliable media match.
LOC-229,Puncak Damar Jatigede,False,,,,,Bendungan Jatigede,0.6154,missing,missing,No reliable media match.
LOC-230,Desa Wisata Buricak Burinong,False,,,,,Kampung Buricak Burinong,0.6923,missing,missing,No reliable media match.
LOC-231,Panenjoan Jatigede,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEXfibZdBjTFET0toVuAtpXYNzJkfVesrdOIWWvbHDjHwQAnfe1fRQSzBuQYV49HkbU87GmSF0SULSs7HxQvpLBCJx1ucoXtQM2m0cxEMOzSQ1w5d4wLI5RautBS1O6ZBYjTCp=w408-h255-k-no,https://www.google.com/maps/search/?api=1&query=Panenjoan%20Jatigede&query_place_id=ChIJY7mhjuUsby4R5Dcl935uDd4,,google_maps_extractor_2026_05_19,Panenjoan Jatigede,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-232,Pangjugjugan Sumedang,False,,,,,Cadas Pangeran Sumedang,0.6818,missing,missing,No reliable media match.
LOC-233,Kampung Wisata Pangjugjugan,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXqQuXe7UlIaNqwFwgdPEGL68IH4L4syfHItJvG8_qzCgp1mk1V-rZPxxmAD7ehV7migSZAZ10gxBQUqT3bec-_F__tHBiPQHo9g7Cey_Y1JgGlLSy4AFLY5BaHZv5dncDq5c=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kampung%20Wisata%20Pangjugjugan&query_place_id=ChIJX6RTDK3aaC4RxJxrbszp9no,,google_maps_extractor_2026_05_19,Kampung Wisata Pangjugjugan,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-234,Perkebunan Teh Rancabali,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMx1Jop3UHIfXc40mX9a4AQnJcu_BAztJ2TrBk4oirMWtvg2aJFBTLWBb9-lFrotO-_IeHVKWQ53jwq4Rer1BjwWt8WN7U7aOx1Tj5qJj8dciSBMhVDgdEOYKmvc_DSDIHUhOj=w408-h303-k-no,https://www.google.com/maps/search/?api=1&query=Perkebunan%20Teh%20RANCABALI&query_place_id=ChIJvwek54aLaC4RriJBwwiFnes,,google_maps_extractor_2026_05_19,Perkebunan Teh RANCABALI,1.0,exact_normalized_title,accepted,Exact normalized title match.
