penginapan_id,name,normalized_name,property_token,property_type,raw_type,is_room_level_listing,is_apartment_listing,is_villa_listing,is_budget_chain_listing,latitude,longitude,region_bucket,region_validation_label,region_validation_reason,distance_from_bandung_center_km,overall_rating,reviews,location_rating,price_lowest,price_before_taxes_fees,price_display,check_in_time,check_out_time,amenities,nearby_place_names,primary_image_url,image_count,link,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,rating_sentiment_source,data_quality_score,data_quality_label,dedupe_key,dedupe_group_size,dedupe_source_files,dedupe_source_queries,dedupe_raw_master_ids,source_system,generated_at,is_parent_master,final_child_count,has_final_child_listing,excluded_child_listing_count,name_looks_detail_listing,parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95,hotel_sentiment_available,amenities_text_available,has_wifi,has_parking,has_ac,has_pool,has_kitchen,has_breakfast,has_laundry,kid_friendly,pet_friendly,wheelchair_accessible,smoke_free,has_gym,has_hot_tub,has_balcony_or_terrace,has_elevator,has_airport_shuttle,has_cable_tv,has_iron,has_heater_or_fireplace,amenity_boolean_count,amenity_boolean_source,price_available,price_bucket_global,price_bucket_by_type,price_bucket_by_type_q33,price_bucket_by_type_q66,price_confidence,price_is_estimated,price_bucket_method,bedroom_count_estimated,capacity_min_estimated,capacity_max_estimated,capacity_confidence,capacity_estimation_reason,capacity_is_estimated,capacity_source,attention_score,attention_level,attention_reasons,recommended_data_action,property_type_hint,property_type_hint_reason,refined_detail_listing_group,refined_detail_listing_action,refined_detail_listing_priority,refined_price_status,refined_price_action,refined_price_note,refined_low_quality_status,refined_low_quality_action,refined_low_quality_note,refined_overall_data_action,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,same_name_count_in_dataset,manual_decision,manual_note,property_type_final,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1,p1_validation_applied,ranking_tier_after_p2,primary_ranking_allowed_after_p2,secondary_ranking_allowed_after_p2,drop_from_dataset_after_p2,manual_validation_needed_after_p2,manual_validation_topic_after_p2,p2_validation_applied,p2_decision,p2_note,property_type_final_after_p3,ranking_tier_after_p3,primary_ranking_allowed_after_p3,secondary_ranking_allowed_after_p3,drop_from_dataset_after_p3,manual_validation_needed_after_p3,manual_validation_topic_after_p3,p3_validation_applied,p3_decision,p3_note,candidate_parent_name,same_name_count_p3,primary_dedupe_status,primary_dedupe_group_size,primary_dedupe_group_max_distance_km,primary_dedupe_keep_id,primary_dedupe_merged_from_ids,primary_dedupe_note,primary_ranking_allowed_after_dedupe,drop_from_dataset_after_dedupe,far_duplicate_manual_decision,far_duplicate_merge_target_id,far_duplicate_resolution_note,far_duplicate_merged_from_ids,primary_ranking_allowed_after_far_resolution,drop_from_dataset_after_far_resolution,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,primary_ranking_allowed_data_focus,drop_from_dataset_data_focus
LODGE-00682,Ciwidey Hills Wetland Family 1 - One-Bedroom Villa,ciwidey hills wetland 1 villa,ChoQ9ODmsKb-uvjqARoNL2cvMTFuYm1wczF0NxAC,villa,vacation rental,False,False,True,False,-7.1225,107.4211,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,31.582,,,,,,,15.0,11.0,Dapur; Boleh bawa hewan peliharaan; TV Kabel; Parkir gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/610203443.jpg?k=b3890f2524fb86deeea5e693315296da4785b763620baf2ff106e2d6775ff296&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,https://www.freecancellations.com/search/F2cjQQEHHnMHV1BVXlkEEggLDxZmFAQW?lat=-7.12248&lng=107.42105&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ9ODmsKb-uvjqARoNL2cvMTFuYm1wczF0NxAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-45-15-161.json,"Gununghalu, Kabupaten Bandung Barat",HRAW-01480,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,1.0,2,2,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,dropped_duplicate_detail_listing,False,False,True,False,,True,drop_duplicate_detail_listing,Nama detail/unit duplikat; satu record terbaik dipertahankan.,Ciwidey Hills Wetland Family 1,2,,1,0.0,,,,False,True,,,,,False,True,,,,False,True
LODGE-00687,Datar Pinus Cabin Mezzanine 18-1,datar pinus cabin mezzanine 18 1,ChkQsMPg4vf9iLUBGg0vZy8xMXl0cDg5X3JoEAI,vacation_rental,vacation rental,False,False,False,False,-7.1854,107.5498,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,30.76,,,3.8,,,,,,Balkon; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Jawa Barat Kertajati; Rumah makan simpang leret,https://pix8.agoda.net/hotelImages/62943434/0/1821da38bbe97ca8cbe7b551bfb68e7c.jpg?ce=0,9,https://www.agoda.com/datar-pinus-cabin-mezzanine-18-1/hotel/palayangan-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQsMPg4vf9iLUBGg0vZy8xMXl0cDg5X3JoEAI,1,dataset_google-hotels-search-scraper_2026-06-02_06-11-36-200 (1).json,"Pangalengan, Kabupaten Bandung",HRAW-02515,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00687,22,0.7776634581154206,0.93925077464768,20.0,0.0,2.0,1.0,0.6469663868167073,Positif,Positif,0.8315947339852858,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_rating_and_price|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0247,LODGE-00565,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00689,Desaku Indah Home-Stay,desaku indah home stay,ChkQzonuwISx_PR7Gg0vZy8xMXprcjR4azhzEAI,vacation_rental,vacation rental,False,False,False,False,-6.8118,107.1454,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,53.602,,,3.9,,,,,,Bak air panas; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Alam Sunda Tugu Tauco,https://pix8.agoda.net/hotelImages/13342511/0/d7eefe30861004fea16d42e6a2791e05.jpg?ce=0,9,https://www.agoda.com/beautiful-mountain-view/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQzonuwISx_PR7Gg0vZy8xMXprcjR4azhzEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01746,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,5,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,5,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,manual_resolved_drop_duplicate,5,9.2685,LODGE-00006,,Nama sama tetapi koordinat cukup jauh; tidak dihapus otomatis.,True,False,drop_duplicate,LODGE-00566,Duplikat lemah tanpa harga/rating.,,False,True,,,,False,True
LODGE-00690,Desaku Indah Home-Stay,desaku indah home stay,ChoQn_P1tKKu3-yZARoNL2cvMTF4Nmx5M2h2dBAC,vacation_rental,vacation rental,False,False,False,False,-6.8118,107.1454,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,53.602,,,3.9,,,,,,Balkon; Bak air panas; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Alam Sunda Tugu Tauco,https://pix8.agoda.net/hotelImages/13333086/0/de3cea162f14e82b25420a2aca21c6c3.jpg?ca=29&ce=0,8,https://www.agoda.com/great-home-stay-for-you-who-love-hills-mountain/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQn_P1tKKu3-yZARoNL2cvMTF4Nmx5M2h2dBAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01749,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,6,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,5,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,manual_resolved_drop_duplicate,5,9.2685,LODGE-00006,,Nama sama tetapi koordinat cukup jauh; tidak dihapus otomatis.,True,False,drop_duplicate,LODGE-00566,Duplikat lemah tanpa harga/rating.,,False,True,,,,False,True
LODGE-00692,Gede pangrango resort n cafe,gede pangrango resort n cafe,ChkQ7bvesuqhwpYjGg0vZy8xMXg4eTkxNmo2EAI,vacation_rental,vacation rental,False,False,False,False,-6.8118,107.1454,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,53.602,,,3.9,,,,,,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Alam Sunda Tugu Tauco,https://pix8.agoda.net/hotelImages/35674737/0/b6de56413117ecb2ea5bde2ee1f91918.jpg?ce=0,5,https://www.agoda.com/unnamed-property/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ7bvesuqhwpYjGg0vZy8xMXg4eTkxNmo2EAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01739,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.04,LODGE-00567,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00697,Homestay murah ciwidey,homestay murah ciwidey,ChoQ9oeIgLOMzfDVARoNL2cvMTF5cmZrNTI3YhAC,guest_house,vacation rental,False,False,False,False,-7.1196,107.4322,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,30.508,,,3.6,,,,,,Balkon; Dapur; Mesin cuci; Wi-Fi gratis,Bandar Udara Internasional Jawa Barat Kertajati; Saung Katineung,https://pix8.agoda.net/geo/poi/32542/2_32542_02.jpg?ca=6&ce=1,4,https://www.agoda.com/homestay-murah-ciwidey/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ9oeIgLOMzfDVARoNL2cvMTF5cmZrNTI3YhAC,4,dataset_google-hotels-search-scraper_2026-06-02_04-45-15-161.json; dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json; dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Gununghalu, Kabupaten Bandung Barat; Pasirjambu, Kabupaten Bandung; Rongga, Kabupaten Bandung Barat; Sindangkerta, Kabupaten Bandung Barat",HRAW-01525; HRAW-01714; HRAW-01871; HRAW-02568,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,8,high,missing_rating_and_price|missing_any_sentiment|property_type_maybe_needs_review,manual_or_source_completion,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0349,LODGE-00569,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00706,Nakula,nakula,ChoQjp2c5-ffpff5ARoNL2cvMTF5Y2t3dnBzdhAC,vacation_rental,vacation rental,False,False,False,False,-7.111,107.4971,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.386,,,2.4,,,,,,TV Kabel; Parkir gratis,Bandar Udara Internasional Jawa Barat Kertajati,https://pix8.agoda.net/hotelImages/50601949/0/a7592c6b73c6c762d43b02dffce5206b.jpg?ce=0&s=312x,1,https://www.bluepillow.com/search/65e2333493553be8f557ddbe?dest=ago&cat=Vacation+rental+(other)&lat=-7.11101&lng=107.49707&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQjp2c5-ffpff5ARoNL2cvMTF5Y2t3dnBzdhAC,3,dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Pasirjambu, Kabupaten Bandung; Sindangkerta, Kabupaten Bandung Barat",HRAW-01812; HRAW-01854; HRAW-02565,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0554,LODGE-00705,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00712,Rima Villa Ciwidey living,rima villa ciwidey living,ChoQs_rA09v5-auOARoNL2cvMTF5dDE4MTBycxAC,villa,vacation rental,False,False,True,False,-7.0872,107.4662,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.319,,,2.4,,,,,,Balkon; Dapur; Microwave; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Jawa Barat Kertajati,https://pix8.agoda.net/hotelImages/60146192/0/a6f634dc5e08b186b1785b4b40124f57.jpg?ce=0,7,https://www.agoda.com/rima-villa-ciwidey-living/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQs_rA09v5-auOARoNL2cvMTF5dDE4MTBycxAC,3,dataset_google-hotels-search-scraper_2026-06-02_04-27-50-180.json; dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Cililin, Kabupaten Bandung Barat; Pasirjambu, Kabupaten Bandung; Sindangkerta, Kabupaten Bandung Barat",HRAW-01248; HRAW-01853; HRAW-02610,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00712,27,0.9568844551786572,0.967197392749862,27.0,0.0,0.0,1.0,0.7182969358712651,Positif,Positif,0.8837661728559647,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_rating_and_price|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0455,LODGE-00579,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00713,Riverside cabin - Two-Bedroom Villa,riverside cabin villa,ChoQj-rB__DVvZOjARoNL2cvMTF6NGNwaDg4dhAC,villa,vacation rental,False,False,True,False,-7.1095,107.5476,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,22.766,,,,,,,12.0,15.0,Dapur; Parkir gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/476187154.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,https://www.freecancellations.com/search/F2cjQQEAF3EHV1BVXlkEEggLD0s3QANE?lat=-7.10955&lng=107.54757&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQj-rB__DVvZOjARoNL2cvMTF6NGNwaDg4dhAC,1,dataset_google-hotels-search-scraper_2026-06-02_06-11-36-200 (1).json,"Pangalengan, Kabupaten Bandung",HRAW-02525,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,2.0,2,4,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,dropped_duplicate_detail_listing,False,False,True,False,,True,drop_duplicate_detail_listing,Nama detail/unit duplikat; satu record terbaik dipertahankan.,Riverside cabin,2,,1,0.0,,,,False,True,,,,,False,True,,,,False,True
LODGE-00716,Saung Arjuna Syandana Resort Ciwidey,saung arjuna syandana resort ciwidey,ChoQ0KWp-MrT9ci1ARoNL2cvMTF5c3drNnh6ZhAC,vacation_rental,vacation rental,False,False,False,False,-7.1053,107.4852,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.587,,,2.5,,,,,,Parkir gratis,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,https://pix8.agoda.net/hotelImages/45877896/0/2b30ccb5f82c5cedc3dedf809cb7d69e.jpg?ce=0,9,https://www.agoda.com/saung-arjuna-syandana-resort/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ0KWp-MrT9ci1ARoNL2cvMTF5c3drNnh6ZhAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json,"Sindangkerta, Kabupaten Bandung Barat",HRAW-01862,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00716,28,0.4672808524906333,0.8786059973828209,22.0,1.0,5.0,1.0,0.5456006107948898,Positif,Positif,0.8930730810350309,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_rating_and_price|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,manual_resolved_drop_duplicate,3,21.5306,LODGE-00624,,Nama sama tetapi koordinat cukup jauh; tidak dihapus otomatis.,True,False,drop_duplicate,LODGE-00624,Duplikat lemah tanpa kelengkapan data.,,False,True,,,,False,True
LODGE-00718,Shakilla House 6A Syariah Cigalumpit Cianjur,shakilla house 6a syariah cigalumpit cianjur,ChoQ1bDj3rrsvoDHARoNL2cvMTF5dHA4Y3JsOBAC,vacation_rental,vacation rental,False,False,False,False,-6.8162,107.1715,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,50.683,,,3.2,,,,,,Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Paniisan Kuring,https://pix8.agoda.net/hotelImages/46046831/0/62dedf76096a79213a24cbc3e45b6785.jpeg?ce=0,9,https://www.agoda.com/shakilla-house-6a-syariah-cigalumpit-cianjur-h46046831/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ1bDj3rrsvoDHARoNL2cvMTF5dHA4Y3JsOBAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01752,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0,LODGE-00717,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
