penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-01611,Grand Sovia Hotel,hotel,hotel,-6.9124,107.6028,kota_bandung,4.2,4355.0,,Rp 340.929,0,,Belum tersedia,missing_review_confidence,Spa; Pool; Free parking; Free Wi-Fi; Outdoor pool; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwjGy-6DpOaUAxUnjMIIHX4IObwYACICCAEQAxoCamY&co=1&ase=2&gclid=EAIaIQobChMIxsvug6TmlAMVJ4zCCB1-CDm8EA0YBiABEgL9sfD_BwE&cid=CAASugHkaEaNfybNslr420Hep2TgCQsfS8p8ycb5dSOtQw1aZHPkeisHdMVJooTnqEBYh3hvVNqsMsOxgfLrWSAq3EYAO9z6i8ldhuKWFLJlFl_8-muY4oZleTqckbPoRkW8hLXiJ1H3WVYEkEwBwVUpjJ1_h8bZHa4oJV5Zg2qhn54fu_MgjfsSSsx_vgjgW0VYLodbKdh1RqGvwOxg5oTuDqJDnHQe9H-dD4DBkkfuiAFyp5nWfZy-Vji5mQA&category=acrcp_v1_48&sig=AOD64_0woBrGI9swfruIcXpP3cU9oZpU4A&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00922,HARRIS Hotel & Conventions Festival Citylink Bandung,hotel,hotel,-6.9296,107.5866,kota_bandung,4.6,9522.0,600000.0,Rp 600.000,14,0.6493866243374586,Positif,medium_review_confidence,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCCCFypQAMFbMJumYlUSwxCVEXYMZtu8pIvjPIiJ_Zv1kLVvb0KMtJIvVReCgVD10dTfA5GJ8hFJ2fDEXY6ExPMjxqWvQrBZnsSw_B_ceeWXQkuTKHspYRriR4E1IGGm0DmbrLe4WY2bs=s10000,https://www.discoverasr.com/en/harris/indonesia/harris-hotel-conventions-festival-citylink-bandung?utm_source=instagram&utm_medium=socialpaid&utm_campaign=-instagram-socialpaid-campaign-20260515-all-en-id-id-HFCB--ASRFestival&utm_content=cta--,1.0,high,1.0,OK_complete_enough,,,no_action,True,False,Data primary cukup lengkap untuk baseline.,2,True
LODGE-01612,HARRIS Hotel & Conventions Festival Citylink Bandung,hotel,hotel,-6.9296,107.5866,kota_bandung,4.6,9521.0,,Rp 550.413,0,,Belum tersedia,missing_review_confidence,Spa; Pool; Kid-friendly; Restaurant; Free parking; Bar; Room service; Airport shuttle; Fitness center; Free Wi-Fi; Outdoor pool; Free breakfast; Air conditioning,,https://www.google.com/aclk?sa=l&ai=DChsSEwias5mIluWUAxXLLtQBHWkVDu0YACICCAEQERoCb2E&co=1&gclid=EAIaIQobChMImrOZiJbllAMVyy7UAR1pFQ7tEA0YCSABEgL8CPD_BwE&cid=CAASugHkaA9G-YpBHdfk6sOXZO6crxW1XtxhbnVSyF8f-EXzZUwIgpP-bcV17lobjN4sgWGHSIaR4C2oVKmwfLqfYojGj-gOx3A8O-fitHs37sLb-rr-snRh8Kwu6wuyk6jBBalhEzVYP4WRjfWpJu2_VBmO2tVl0-ihAp0f80XA_y6FXAn-d6XGB2Xqk3nJdxHRF661D8suIsq9FDXyaIzjDp0nSZccXZQ2bnwh1UuTcdCwIx1fyZvcWfWd20g&sig=AOD64_0Kd61XVXhDt-4R3_46bKosahAZzA&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00926,Holiday Inn Bandung Pasteur,hotel,hotel,-6.8961,107.5906,kota_bandung,4.8,23908.0,1014561.0,Rp 1.014.561,22,0.6916212409338526,Positif,high_review_confidence,Breakfast ($); Free Wi-Fi; Free parking; Pools; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3vA85bvGkqaqGlg-YFnvxKRl05BS9lBWTJd3GT_cJ8WoF1zLi31iMrgvjQbJ45Zx1BMQOlxlodHsEGmwzre-t-mDumce0DO8vf--e5ah38DFc2CGcks7parqYr1wbq4Kk2Q19_7vYxwnd=s10000,https://www.ihg.com/holidayinn/hotels/us/en/bandung/bdopa/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-ID-_-BDOPA,1.0,high,1.0,OK_complete_enough,,,no_action,True,False,Data primary cukup lengkap untuk baseline.,2,True
LODGE-01613,Holiday Inn Bandung Pasteur,hotel,hotel,-6.8961,107.5906,kota_bandung,4.8,23896.0,,Rp 922.328,0,,Belum tersedia,missing_review_confidence,Spa; Pool; Kid-friendly; Restaurant; Free parking; Bar; Room service; Airport shuttle; Fitness center; Free Wi-Fi; Outdoor pool; Air conditioning,,https://www.google.com/aclk?sa=l&ai=DChsSEwias5mIluWUAxXLLtQBHWkVDu0YACICCAEQDxoCb2E&co=1&gclid=EAIaIQobChMImrOZiJbllAMVyy7UAR1pFQ7tEA0YAyABEgKw4PD_BwE&cid=CAASugHkaA9G-YpBHdfk6sOXZO6crxW1XtxhbnVSyF8f-EXzZUwIgpP-bcV17lobjN4sgWGHSIaR4C2oVKmwfLqfYojGj-gOx3A8O-fitHs37sLb-rr-snRh8Kwu6wuyk6jBBalhEzVYP4WRjfWpJu2_VBmO2tVl0-ihAp0f80XA_y6FXAn-d6XGB2Xqk3nJdxHRF661D8suIsq9FDXyaIzjDp0nSZccXZQ2bnwh1UuTcdCwIx1fyZvcWfWd20g&sig=AOD64_1MnuKjP1vreHPS9IPMOiMIQJ2PgA&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00569,Homestay murah ciwidey,guest_house,guest_house,-7.1195,107.4319,kbb_tengah_barat,,,1678502.0,Rp 1.678.502,0,,Belum tersedia,missing_review_confidence,Dapur; TV Kabel; Mesin cuci; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/42074289/0/a8a383759e0a6a24435f715b7aca3d5a.jpg?ce=0&s=312x,https://www.bluepillow.com/search/655206291811a9820ec3f44a?dest=ago&cat=Vacation+rental+(other)&lat=-7.11947&lng=107.43189&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00697,Homestay murah ciwidey,guest_house,guest_house,-7.1196,107.4322,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Dapur; Mesin cuci; Wi-Fi gratis,https://pix8.agoda.net/geo/poi/32542/2_32542_02.jpg?ca=6&ce=1,https://www.agoda.com/homestay-murah-ciwidey/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00938,Hotel Santika Pasir Koja,hotel,hotel,-6.9329,107.5905,kota_bandung,4.7,2390.0,652795.0,Rp 652.795,24,0.703467652724124,Positif,high_review_confidence,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZxFWE13aM3zQZYp3DYpWKVVKy6qQekxrx6z-BnN5TwEz5yAEP-Q-EFnMKyN2VBSpLvLQoq-wyzGY7zkgirvA2v0X8xcc1gne4teIIz2IYvkkGsLe_b7TwTLGPf3TI4ax452I=s10000,https://mysantika.com/indonesia/bandung/hotel-santika-pasir-koja,1.0,high,1.0,OK_complete_enough,,,no_action,True,False,Data primary cukup lengkap untuk baseline.,2,True
LODGE-01615,Hotel Santika Pasir Koja,hotel,hotel,-6.9329,107.5905,kota_bandung,4.7,2391.0,,Rp 584.182,0,,Belum tersedia,missing_review_confidence,Pool; Restaurant; Free parking; Room service; Airport shuttle; Free Wi-Fi; Outdoor pool; Free breakfast; Air conditioning,,https://www.google.com/aclk?sa=l&ai=DChsSEwias5mIluWUAxXLLtQBHWkVDu0YACICCAEQDRoCb2E&co=1&gclid=EAIaIQobChMImrOZiJbllAMVyy7UAR1pFQ7tEA0YCCABEgLYvPD_BwE&cid=CAASugHkaA9G-YpBHdfk6sOXZO6crxW1XtxhbnVSyF8f-EXzZUwIgpP-bcV17lobjN4sgWGHSIaR4C2oVKmwfLqfYojGj-gOx3A8O-fitHs37sLb-rr-snRh8Kwu6wuyk6jBBalhEzVYP4WRjfWpJu2_VBmO2tVl0-ihAp0f80XA_y6FXAn-d6XGB2Xqk3nJdxHRF661D8suIsq9FDXyaIzjDp0nSZccXZQ2bnwh1UuTcdCwIx1fyZvcWfWd20g&sig=AOD64_3onqwgH1zf9iyw_cDd_nQ5GVZOXA&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00519,Kuleum Camp And Cabin By ARBA,vacation_rental,vacation_rental,-7.1416,107.396,kbb_tengah_barat,4.125,30.0,569862.0,Rp 569.862,0,,Belum tersedia,missing_review_confidence,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zx4WplnYo12QgGg6BRKx80BP-plrTKLOhgAD3E63_g7KcFFJvq5zXBQzuPTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVtSPacx5dpRpY0tdfs0O2klORT9A5pSgPGUvBhQ3nG9m-EOZqnU2mQ3KPhw30EzzJHpqJtDbEqv84C64bCSYHZm-v1XlOKae248FxAKWSCmaLk9UuJnRTMzoRBldxpfcmu2e1QPuiuZOJEprgIcZVZmpwwHzA,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",3,True
LODGE-00537,Kuleum Camp And Cabin By ARBA,vacation_rental,vacation_rental,-7.1414,107.3969,kbb_tengah_barat,,,580022.0,Rp 580.022,122,0.6467452757303084,Positif,high_review_confidence,Parkir gratis; Wi-Fi gratis,https://media.vrbo.com/lodging/120000000/119830000/119828500/119828482/6d492bb9.jpg,https://www.expedia.com/Hotel.h119828482.Hotel-Information?mdpcid=META.HPA.WEB-ORGANIC.VR,0.85,high,0.857,P1_rating_reviews_missing,missing_rating_reviews,scrape_or_verify_place_rating,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,3,True
LODGE-00796,Kuleum Camp And Cabin By ARBA,vacation_rental,vacation_rental,-7.1414,107.3969,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,,https://media.staticontent.com/media/pictures/b69531ca-10ce-44d5-aacd-0e3d101505c3,https://www.us.despegar.com/hotels/h-6813851,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,3,True
LODGE-00015,Lavin Soka Homestay - Tent,guest_house,guest_house,-6.7204,107.3809,bandung_raya_other,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Cocok untuk anak; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/487778069.jpg?k=72b7c75f11b8389dc0a280055383941f221b18824aefb58105fad540b1a822dd&o=&s=312x,https://www.bluepillow.com/search/68e3dd51f93025efadacb0e4?dest=nuit&cat=House&lat=-6.7204&lng=107.38087&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00016,Lavin Soka Homestay - Tent,guest_house,guest_house,-6.7204,107.3809,bandung_raya_other,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Cocok untuk anak; Bebas asap rokok,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/487778069.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2cjQQEBG3IHV1BVXlkEEggLD00zRQBG?lat=-6.7204&lng=107.38087&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00112,Lazuardy Syariah Park and Villa,villa,villa,-6.8162,107.5525,cimahi_baros_pasteur,4.5,15.0,,,8,0.5637364659726674,Positif,medium_review_confidence,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZjZ7poT0LslFiDTSlYcdo9BvBq3bwAJ-UvjjECp7Iio6zDxRtyZ_3Fg7fGzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr3Ia457IgJg_CUioisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNT9zs1TheBgnyVDCxBd41Bf8tZV6f5BP-5dlvcW1gHk1JmW9_rKSykjJ3jmUliCTz43ZHz7OkZdX9nOJ_3X0Ymqkt8RuMpKRG_D_ID4oEkvkaw_XbdLV0xmz6aKSyXr3kxo9zuAi0G8x,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D89259602%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.85,high,0.857,P1_price_missing,missing_price,scrape_google_hotels_or_manual_price,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00235,Lazuardy Syariah Park and Villa,villa,villa,-6.8161,107.5517,cimahi_baros_pasteur,4.5,1228.0,467775.0,Rp 467.775,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGER2q1GmT2pJKwnM-psbF968qnlgNAmoeuJL0qASmNivwCAngZv53NLKRV3olAxQz2eai25qBxQV9tuXbUfc5V_s1iZsqwrqoegt2dwRxeP5hr_yMN6f4KLmoAk95HXbuRe3sr=s10000,,0.7,medium,0.571,P2_sentiment_missing,missing_sentiment|missing_amenities|missing_source_link,scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
LODGE-00102,Lembur Kiwari Setra Duta RedPartner,hotel,hotel,-6.8664655,107.5665694,cimahi_baros_pasteur,4.3,147.0,171680.0,Rp 171.680,15,0.5494810788564704,Positif,medium_review_confidence,"Free Wi-Fi, Free parking, Pool, Air conditioning, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOsqm4886lDHFrUxOxQTvxbOyTvt7Z8OvFGLUPYcTHKFHtBiKuMvXcd6Q0v0tUSha2uLtHf2aFsA1OLP0y0nAFAb1wvIWNTgooy4dk0489kKT0rU79Fd0T919239lyZvbw15XugQ=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setrawangi/lembur-kiwari?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.88,high,1.0,OK_complete_enough,,,no_action,True,False,Data primary cukup lengkap untuk baseline.,2,True
LODGE-00362,Lembur Kiwari Setra Duta RedPartner,hotel,hotel,-6.8665,107.5666,cimahi_baros_pasteur,4.3,148.0,,Rp 138.693,0,,Belum tersedia,missing_review_confidence,Pool; Free parking; Parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi316if4ueUAxVEicIIHT_8KpEYACICCAEQERoCamY&co=1&ase=2&gclid=EAIaIQobChMIt9eon-LnlAMVRInCCB0__CqREA0YBSABEgIqA_D_BwE&cid=CAASugHkaEZtj3GSb4cBhFvRxJBK4rwP45OmHgh5g1CEFiMS-KByhPcxpNzell3JsrRiFm-yAYHqthBWYbPZgQTCK2U4rT2xZV7p3BcXE7KS68ETBXbNJiZtsQ5gN5wEh_z3qOIPc3LffvreUzX54dAZEYqY5shRm53fDj81KFGBxwAWCd5qJ7b8d1uV83G6m-IpqaLwO2bqYXFHw2MEcA5oufoNf18Ylp-NIsEQ_WAS1Movy88A54aqtsrNyxg&category=acrcp_v1_48&sig=AOD64_2GYOf7sUe3jQSpkvnRV5crixm3ow&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00096,Nabila Syar'i Guest House,guest_house,guest_house,-6.8654494,107.5182602,cimahi_baros_pasteur,4.8,101.0,243406.0,Rp 243.406,0,,Belum tersedia,missing_review_confidence,"Free parking, Air conditioning, Kitchen in some rooms, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1oGId53fE2Yg8eehYeZpzoRviXwRfKrxOaQfOzsD00FuDIPWkUrha6eL4rRB16kNecSTwTxBdk9_e_INqfOEsfCK6b6eEx0yDGTZZ_TPoNklAMgUyZgkM_w9-OqsfgK71-fS1=s10000,https://nabilasyariguesthouse-bke.zoombookdirect.com/web/en/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,0.9,high,0.857,P2_sentiment_missing,missing_sentiment,scrape_google_maps_reviews_for_sentiment,scrape_reviews_for_sentiment,True,False,"Rating/harga cukup, tetapi sentiment review belum tersedia.",3,True
LODGE-00095,Nabila Syar'i Guest House,guest_house,guest_house,-6.8566,107.5164,cimahi_baros_pasteur,4.8889,27.0,399618.0,Rp 399.618,0,,Belum tersedia,missing_review_confidence,Ber-AC; Kolam renang di dalam ruangan; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z2YervSAr9EM5FEjfQ7UaribAuUfIEr-6ph3JNKrkuJjmQyVJxZ7lVQ3KfjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4zdvghQ3nG9m-EOZqmc2HQJLvhO30Ezy-ivqotTaEiB3cO59snVY0h2s_9pkOGYfAZiFxNnEjS1Y-cqU5E9Rgh64AZ_KQd1YCIW7G-CsvG5sCXojsLOohtG,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",3,True
LODGE-00369,Nabila Syar'i Guest House,guest_house,guest_house,-6.8654,107.5183,cimahi_baros_pasteur,4.8,100.0,,Rp 294.798,19,0.6704656126792938,Positif,high_review_confidence,Free parking; Parking,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQCxoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YCSABEgKXLvD_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_1icQE8WrZKOZk5FVMf5Ihdd-4Byg&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,3,True
LODGE-00705,Nakula,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Gym; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/50601949/0/9eee09d4eecd03b3b4cc4e46e49749b6.jpg?ce=0,https://www.agoda.com/nakula/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00706,Nakula,vacation_rental,vacation_rental,-7.111,107.4971,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/50601949/0/a7592c6b73c6c762d43b02dffce5206b.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e2333493553be8f557ddbe?dest=ago&cat=Vacation+rental+(other)&lat=-7.11101&lng=107.49707&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00138,OYO 2183 Cibeureum Residence,hotel,hotel,-6.9105922,107.568899,cimahi_baros_pasteur,3.7,191.0,146772.0,Rp 146.772,18,0.4802938549334026,Positif,high_review_confidence,"Free Wi-Fi, Parking ($), Air conditioning, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFXsZU8to69qAeIwn6yUSlWhfv1LURk6KY6GCrVNlishvdFx0_5wSvo3y9B0IdVlt0kZlsRouq-oOK_mnZHbzN4GuYSJX7Dqq8XV2Ts0wMbTy-yhgGJPUQjjMDyN9Urjf4OUbmrg=s10000,,0.84,high,0.857,P3_source_link_missing,missing_source_link,add_source_link,source_link_completion,True,True,"Data cukup, tetapi sumber link perlu dirapikan.",2,True
LODGE-00370,OYO 2183 Cibeureum Residence,hotel,hotel,-6.9106,107.5689,cimahi_baros_pasteur,3.7,199.0,,Rp 166.761,0,,Belum tersedia,missing_review_confidence,Parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi316if4ueUAxVEicIIHT_8KpEYACICCAEQCRoCamY&co=1&ase=2&gclid=EAIaIQobChMIt9eon-LnlAMVRInCCB0__CqREA0YByABEgJklPD_BwE&cid=CAASugHkaEZtj3GSb4cBhFvRxJBK4rwP45OmHgh5g1CEFiMS-KByhPcxpNzell3JsrRiFm-yAYHqthBWYbPZgQTCK2U4rT2xZV7p3BcXE7KS68ETBXbNJiZtsQ5gN5wEh_z3qOIPc3LffvreUzX54dAZEYqY5shRm53fDj81KFGBxwAWCd5qJ7b8d1uV83G6m-IpqaLwO2bqYXFHw2MEcA5oufoNf18Ylp-NIsEQ_WAS1Movy88A54aqtsrNyxg&category=acrcp_v1_48&sig=AOD64_04fTk5JFEnLXxNkpP3ovn98-bETQ&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00070,OYO 3463 Cimahi Guest House,guest_house,guest_house,-6.8982,107.5613,cimahi_baros_pasteur,3.7,323.0,130628.0,Rp 130.628,0,,Belum tersedia,missing_review_confidence,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEB1NEb4X-DGKjkIq2KQnvM8mLhP5DquKHDxeggagqnHKdzGWzE4utQHTr-Vk62jyuuYYEP-r-nXuAtkHPP1tSp2W6qPizQ4BhsYYohSXYv4_EGTFPrlo_vU96YJt1lY_V4E83SvQ=s10000,https://www.oyorooms.com/ID/101591/,0.95,high,0.857,P2_sentiment_missing,missing_sentiment,scrape_google_maps_reviews_for_sentiment,scrape_reviews_for_sentiment,True,False,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
