penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-01646,Javaretro kost 31,guest_house,guest_house,-6.8887677,107.5800253,kota_bandung,4.0,5.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/LH4DpezHLJW-qMzQJU1UiA=s10000,,0.48,medium,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00438,Hen's Guest House,guest_house,guest_house,-6.8822678,107.5316067,cimahi_baros_pasteur,4.6,245.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSbIYxjw1i6DGd3SC09MXkOTSKNpLxUVBb2G9rSb8Fx7uPDryuaCzAV_zJvPOXHuw6dITXNQk18Ehsjj-yRw2YUE5RH_yobOomblFudEixOyv-imtPFOJxGYTYFytVSddXN7QC2U8sXUcS=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00442,Kost Gerlong Hilir,guest_house,guest_house,-6.8676139,107.5795974,cimahi_baros_pasteur,4.4,68.0,,,13,0.6230068843268317,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUXmY6CEPGHMutMuKyKOD3gfnHdneWrLaHHHqykRK3Z2Aac892BNrhx95NhgocJvQB0dTdcz-0gJ7i_H8nGYmdPx5EDX23hrqYbMH0xHIBVq3TwR_BZvH6vZuqcM50RRbIO6gvQA=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00449,Seven Homestay,guest_house,guest_house,-6.8567287,107.5718447,cimahi_baros_pasteur,4.8,40.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOMH7fiq1m9DB_i7zgMoQ6q9P273acFmMd0_Rhxza21PIlu3Qhh_pEVXGqkobkCQSNkH2Yt8SczXOdD3Fg5ULGou1WbchibUxBtpM3JTtBiGbtEFeJv2v-rssyO0K5dQsKnwIS=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00437,Guest House TERAS WARUGA SYARIAH,guest_house,guest_house,-6.8614987,107.5765378,cimahi_baros_pasteur,4.8,5.0,,,1,0.5974597920924052,Positif,low_review_confidence,,https://cdn.worldota.net/t/1024x768/content/6b/ba/6bba7801dfed8b1ee9be0f91dde199ff84312b3e.JPEG,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00447,Regina's Home Guesthouse,guest_house,guest_house,-6.8864523,107.5699031,cimahi_baros_pasteur,5.0,5.0,,,1,0.596285743871576,Positif,low_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEITDMohUubUr859lRHRZsmwxvycrK6ql7DX7LlZfWuPXEapwl9yRBi4K7LyoAxJ5VRswvmsaIzCtx5U5y6IMjMaA7rnJU3GKVRt1wXe42wt8VBzKcndBtn0oU6jNIiPSmiJs55=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00433,ALONICA guesthouse,guest_house,guest_house,-6.8569713,107.5745009,cimahi_baros_pasteur,3.0,2.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhXK4RjWYD-onQM1pSaeZzRU-0HEqY-6v9N93lz6iPYMq6-JLgLMTT1kGO7KHMf9EvTQbGR2ysnxV2cJUy2O8F7KDh7ycsJDvnbXmGs3i3JXaWFgFv314B1EtAMSg7Jq7kkUdD=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00439,Homestay,guest_house,guest_house,-6.8560156,107.5669553,cimahi_baros_pasteur,5.0,1.0,,,2,0.6024622361871446,Positif,low_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqaOcPdwXQ7OCZegZeXTVxnAU1_YD7RnmePX56PR4BjzVuympYr-YLwIrsD297ElfqakxDJ7IM9F4Bq7ddl159iPX398agfFIHmD6K6NQrkpvVUI0LUVtNIf3DXOnUozOiIsE4=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01532,D'Sovia Hotel Bandung,hotel,hotel,-6.9172,107.598,kota_bandung,4.2,1229.0,,,0,,Belum tersedia,missing_review_confidence,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHst4JG-v-do7oPbnNzLz_caPe6aWVWwYbYTsg-eEUfB25e7iA2wd9r8ecgnJaIvLHjUgpTa0xTXPZ11Wx4hP0FWCcpDbFqlfT6v4cZZ9je0m8ohO4iEG1infKpyhFye0WPwGc9=s10000,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00200,Geowisata Inn,hotel,hotel,-6.9175,107.5786,cimahi_baros_pasteur,4.4,976.0,,,0,,Belum tersedia,missing_review_confidence,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Fitness center; Room service; Airport shuttle; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsHWxOva78_IJqqSC06sY8-gRX0WsRd6qSvZGdNfIWM-S5ztWNyM7in7dDtp-RH3EvJcSo6KEy0qknDMatunbdMqq2OAJ_PGlcMCX8SvzgPpvH3yN2OSMKDgErWtoFd2DQv7ve=s10000,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01536,Hotel Butik Sawunggaling,hotel,hotel,-6.9007,107.6094,kota_bandung,4.2,812.0,,,21,0.694173580529543,Positif,high_review_confidence,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHR9gdQXezKZS4nZCRJaubkaI6UoNulbWFx0LmtKdAb83FSEBLQChj-_pSrM69ExwtYkPVa2lETYHCFFRWpMrp0yR9GyRYiM2RSJUVC9T4_UJc9YYFTManb5zyn9JlO_rxaZFJdBuNW58L7=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01537,Hotel Flores Gallery,hotel,hotel,-6.9081,107.618,kota_bandung,4.1,574.0,,,21,0.6308552608496429,Positif,high_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUsGPFfFFvwoiO3AGTa1Uvs7nXahMDDrq6jwlA6QNFSBEGpMrH9zVEtM9hioiDahwkvUDOO8XoWnSlJQob32qEw3C4F0LHLEwA2uanrCkuXcqMirs41eLq5tzHX2q48auckJtxQ9fSvgtN=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01541,Kampioen Bed and Breakfast,hotel,hotel,-6.9043,107.6017,kota_bandung,4.3,525.0,,,17,0.5153818384139184,Positif,high_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0h0gjBAg1FooG836HpMEwiJ3VVYt_01iBOuLVRPVqaUWPdPzxlckYhLixg1xKlJyp_OvlXZHYX2PkHOMMbRe2fMHsj_BiUNpkZLxtoCe4lhY3nJH5Gb2nm_y0kaNFb1vzc9s=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01519,Ardellia Hotel,hotel,hotel,-6.925,107.6189,kota_bandung,4.2,466.0,,,8,0.5952850112801863,Positif,medium_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/c8/cd/c8cdc21a2837c99519a9b3fe32f2556295a268d0.jpeg,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01558,Wisma Dharma Bakti,hotel,hotel,-6.9153,107.6172,kota_bandung,4.4,428.0,,,12,0.6444999432175338,Positif,medium_review_confidence,Wi-Fi; Free parking; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKvuAeNJKsrEH6MTCJFM9nOov6mnidMfC94Z1nrfi1XglWNnN9x3dg0-wvxgzgbznGvqoGCHtPM_Tl0ngPiIR0A5wDh_tiakGPy3U_aeP3UBeOwQGO4X5JCNR80AAwytQVSSc7sw=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01534,Emia Hotel,hotel,hotel,-6.9241,107.6249,kota_bandung,3.9,403.0,,,0,,Belum tersedia,missing_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFLckO62rN0a_H6qlpFLHCYR8LAvmHlYtMIfDg0X0-6wyTdOd9R2V_oWYZQIauMGwxdEkOP5r9CCNLK1tp1gBbYdvE9HLaQJ_dy2eKjD3cFCaavLQ6_zwe2WVO15ZY0i-ueTl0=s10000,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01521,Bantal Guling Asia Afrika,hotel,hotel,-6.926,107.6056,kota_bandung,3.9,307.0,,,0,,Belum tersedia,missing_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/f3/46/f34679537bf440b711469935be166d2a4d60df55.jpeg,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01520,Arsallya Hotel,hotel,hotel,-6.9279,107.6212,kota_bandung,4.1,285.0,,,18,0.6373614220071068,Positif,high_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9ywX8eqFLi7oZD4OpVXfXzT_9QE35em4ojZ9IWdNA4Vt2SydNFIComSKJnWhjkx-5hSqaFJZhtz4zg6TWOCWzs9lNpXsecROKdyhnjpScdkrfdBTz3BCjP-uBonT2LahxuNbx=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01515,Airy Gasibu Aria Jipang 6 Bandung,hotel,hotel,-6.9001,107.6159,kota_bandung,4.4,163.0,,,8,0.5983592198458655,Positif,medium_review_confidence,Free Wi-Fi; Air conditioning; Room service; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-0ts2rZa_X6pm5RXtEvTFKO4M3IbfVlYISzSUXaE3yY4mafkJM_w-5nAkfCfXDuh586iOFnu0khhYxmyB27rhBA008m3CreXWlR9OghySFyo7NdHtD73GAxHc8b6LINBiCQyLzg=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01542,Naraya house,hotel,hotel,-6.9315,107.6193,kota_bandung,4.1,160.0,,,0,,Belum tersedia,missing_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4zWTIoj7Smut_Rt8b4r5uuZA8nwZca_xIr34Hm1Y7HakIi5-z_jyiwPxRkOxkxwZPAW5iqfRz18SioYFatZblG6z0g2m-PoAcFeI-hsW80De88e0_CJJSHNh5XtfxewvA1Oif=s10000,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01547,RedDoorz Plus Near BIP,hotel,hotel,-6.9077,107.613,kota_bandung,4.6,133.0,,,15,0.6445543002309289,Positif,medium_review_confidence,Free Wi-Fi; Free parking; Pool; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0CjYBm2pSX3ADsX6GL7tCRmpZxd8iPfHpvBJ1Yjw6O5RlwGaAoEALUh-zHD2MBCjwMQ4TryZY0GCHPoiWtSeMmR_gSfTHAguyoDMG_K68mmG6CewvEaNSpao8aAHde5OJVl0X=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01538,Hotel Mitra Mutiara Inn,hotel,hotel,-6.9354,107.6241,kota_bandung,4.1,125.0,,,16,0.5944559982636063,Positif,high_review_confidence,Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZiHzklB-9EfISEKZczzw8jZHnSxtKP8-s7AMZz0Yj3IuFj9GLubVyfhdxdIvvRo-WBPmuQcCWB15rsB_eTL7s2I3ow1bTc6Sp6dLRVLWGxcEQMvugu3gaZrXpFWLyK599gqYr8w=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01556,Teratai,hotel,hotel,-6.8879,107.582,kota_bandung,4.1,95.0,,,0,,Belum tersedia,missing_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/9b/70/9b702dabe7c789ee1956b54b3937c8d90bbb2a8f.JPEG,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01551,Rhapsodic Stay Bed and Breakfast Bandung,hotel,hotel,-6.8966,107.6213,kota_bandung,4.3,65.0,,,17,0.6381192490648179,Positif,high_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLmQuGpMSmJfP0hX2OPfdOqsqGoXctn89QEdSyvzVePOoHk8uYdWL7Z25yq5m3mwebMTWddS3_ocnwkwjNtiDK9NiWk4QB5j-I12W6xOPMez_Usm4rdtDHhvstGvORztns3WHJ=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01539,Hotel RedDoorz Malabar 39,hotel,hotel,-6.9241,107.6249,kota_bandung,4.4,63.0,,,12,0.5721247584576734,Positif,medium_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpN04XXUDGxR9aifp7G2b11SuDX1g-SIgQLFKNt5aXJtK409PlNRJbRUufDTDVKuZOuL3tqWGdMQsWtVVZgQzYVVhOKW4qw8O1O2vO2TZ0OKeXA-q-xhKKlqDmKPRKKN5Xyuo=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01517,Airy Regol Lengkong Besar 145 Bandung,hotel,hotel,-6.9312,107.6129,kota_bandung,3.5,41.0,,,17,0.517716873654096,Positif,high_review_confidence,Free Wi-Fi; Air conditioning; Restaurant; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/02/zz/02ad6be97d648ea64478c06f6da73de98c341ceb.jpeg,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01514,Airy Braga Lembong 21 Bandung,hotel,hotel,-6.9177,107.6125,kota_bandung,3.5,28.0,,,19,0.5330029333332668,Positif,high_review_confidence,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Accessible; Kid-friendly; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM3QtvCE80Vtd7Hg6Vgl1REwm6lRZnEwQL7mRAyH_-a2bLnvjcNF2zI8CAjDcDeAJEPQ8YUbzBPIXguezVfBB1HotxDnzp-ZtKYapPp4VHLFJz3WEXY2jSXGxBAqdpEK-7GdRP=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01516,Airy Lengkong Buah Batu 152 Bandung,hotel,hotel,-6.9378,107.6233,kota_bandung,3.6,8.0,,,6,0.592221253848325,Positif,medium_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly; Smoke-free property,https://lh5.googleusercontent.com/p/wAqYpl78-0_4WPjHiDt2AQ=s10000,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00214,Airy Eco Budi Cimahi,hotel,hotel,-6.8905806,107.5587424,cimahi_baros_pasteur,4.0,200.0,,,12,0.5754755050033531,Positif,medium_review_confidence,"Free Wi-Fi, Air conditioning, Smoke-free property",https://cdn.worldota.net/t/1024x768/content/a3/97/a397297e2e2fcecdec15dc1b60867d27a8468082.jpeg,,0.74,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01574,Karang Setra Hotel & Cottages,hotel,hotel,-6.8833,107.5956,kota_bandung,4.3,2619.0,,,14,0.6250056271122413,Positif,medium_review_confidence,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTdvGAgX6F-GbdJGagBCQkSdurk5-oF6OH7vMfyxPhOQVYCyq3akXl_-LOjtum04Q00uaeovZBN5uHg4quMBupevJXrY6v7BMsVh6h9lEuXrf1t3TYtY3q6NsqlQNuKA2dVCJx=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01571,Hotel Bali Indah,hotel,hotel,-6.9382,107.6152,kota_bandung,3.5,999.0,,,13,0.475853944108863,Positif,medium_review_confidence,Free Wi-Fi; Free parking; Pool; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-a11NmWWT6yHi4HwBkoOEhkvns0KOQGIFeZcxgDPnt4MjtGK_0PsHjulapZpon1-4eFv8Jx6cKNgA6-iyMF8EVmHydMmZjax-OSRRdbpv0evba8DUXmrPocVUvtSbyp70Amx2=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01586,The Bougenvile Hotel,hotel,hotel,-6.9295,107.6268,kota_bandung,4.2,512.0,,,24,0.7037214422457442,Positif,high_review_confidence,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsB9hf2VlDlDDXif8gNOi2nBK8ris-hdUNSQDe3bTJ7V0_3Rufzx-h0tqPEwr_cfOxK39ma22PHCUZWE-zg24xPzUmJ5-8tJDa5B2Obug1D521DaMG3vlwND9gmeEIhbyijck=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01579,RedDoorz @ Talaga Bodas,hotel,hotel,-6.9282,107.6202,kota_bandung,4.2,221.0,,,17,0.5932110808250808,Positif,high_review_confidence,Free Wi-Fi; Free parking; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/f9/98/f99877abfab7eb5982cd534b9f1c80a10d147660.jpeg,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01589,Urban Merdeka by UHM,hotel,hotel,-6.9075,107.6105,kota_bandung,4.2,164.0,,,18,0.4722000168685801,Positif,high_review_confidence,Free Wi-Fi; Free parking,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqFdkuTQHbZ-07vk-tZbM2cNhJ4WVbRvflQSk_xtcMZLh7r_2KtJT7Ct-SJyiL9avjZwzBiSdxH2RpdIUjGVkoF9EbzfNq_72pb5TkYzhoAs9re_tj32oSFnbrAedYUHbIDwGV=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01564,Airy Veteran 30 Bandung,hotel,hotel,-6.9192,107.615,kota_bandung,4.3,127.0,,,16,0.607053637788416,Positif,high_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Accessible; Kid-friendly; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/aa/57/aa57647f5840278afb8396590189fbede24d8f71.JPEG,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01559,Airy Asia Afrika Pangarang 24 Bandung,hotel,hotel,-6.9242,107.61,kota_bandung,4.4,59.0,,,14,0.6623174981818206,Positif,medium_review_confidence,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Accessible; Kid-friendly; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGskfDGom-bg6dr1qWHfknAsoCW7P3QFiR_-lgIX9HGZEqwPAOVfhxCxeVzIJwW4mdjrTxw_il7FMMslbUEt6A7Q-JjFx9N2Y4NGTIqduc3vNW5S-_caEASrCZRT0GMxAN62gpL=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01561,Airy Malabar Gatot Subroto 62 Bandung,hotel,hotel,-6.9241,107.6249,kota_bandung,3.7,25.0,,,22,0.5453632126773613,Positif,high_review_confidence,Kid-friendly,https://cdn.worldota.net/t/1024x768/content/45/69/4569d510002dab55a8fd38eb555147e6b2a1565e.jpeg,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01560,Airy Cicendo Pasirkaliki 53 Bandung,hotel,hotel,-6.9111,107.5976,kota_bandung,4.1,17.0,,,8,0.6412640002676114,Positif,medium_review_confidence,Kid-friendly,https://cdn.worldota.net/t/1024x768/carsolize/1e/02/1e026b2d1e7a33d52e07e37f8974c91a40c2a30b.jpeg,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01563,Airy Supratman 23 Bandung,hotel,hotel,-6.9065,107.6294,kota_bandung,3.9,14.0,,,8,0.5773688196068475,Positif,medium_review_confidence,Free Wi-Fi; Air conditioning; Kid-friendly; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/0b/fd/0bfd6753b445319e126b21f7b0019caf187588cd.JPEG,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01572,Hotel at Lekong Besar 62,hotel,hotel,-6.928,107.6128,kota_bandung,3.9,8.0,,,3,0.6011513668750722,Positif,low_review_confidence,Pet-friendly; Kid-friendly,https://lh5.googleusercontent.com/p/piq-bxMhurq5NTPgqVUTdA=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
