review_target_id,hotel_id,name,property_segment,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,rating_available,price_available,amenities_available,image_available,data_quality_score,review_scrape_priority,google_maps_search_query,google_maps_search_url,source_dataset
HREV-0156,HOTEL-008,Cottonwood Bed & Breakfast House Bandung,guest_house,-6.8863181,107.577594,4.6,853,high_review_confidence,True,True,True,True,0.94,P3_high_review_confidence,"Cottonwood Bed & Breakfast House Bandung -6.8863181,107.577594",https://www.google.com/maps/search/?api=1&query=Cottonwood%20Bed%20%26%20Breakfast%20House%20Bandung%20-6.8863181%2C107.577594,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0157,HOTEL-033,Hen's Guest House,guest_house,-6.8822678,107.5316067,4.6,245,high_review_confidence,True,False,False,True,0.44,P3_high_review_confidence,"Hen's Guest House -6.8822678,107.5316067",https://www.google.com/maps/search/?api=1&query=Hen%27s%20Guest%20House%20-6.8822678%2C107.5316067,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0158,HOTEL-035,Homestay Budihouse,guest_house,-6.8907896,107.5589145,4.1,577,high_review_confidence,True,True,True,True,0.96,P3_high_review_confidence,"Homestay Budihouse -6.8907896,107.5589145",https://www.google.com/maps/search/?api=1&query=Homestay%20Budihouse%20-6.8907896%2C107.5589145,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0159,HOTEL-021,LN9 Bandung Guest House,guest_house,-6.8823948,107.5793923,4.3,585,high_review_confidence,True,True,True,True,0.94,P3_high_review_confidence,"LN9 Bandung Guest House -6.8823948,107.5793923",https://www.google.com/maps/search/?api=1&query=LN9%20Bandung%20Guest%20House%20-6.8823948%2C107.5793923,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0160,HOTEL-087,Micasa Guest House Bandung,guest_house,-6.8892391,107.5795132,3.3,300,high_review_confidence,True,True,True,True,0.8,P3_high_review_confidence,"Micasa Guest House Bandung -6.8892391,107.5795132",https://www.google.com/maps/search/?api=1&query=Micasa%20Guest%20House%20Bandung%20-6.8892391%2C107.5795132,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0161,HOTEL-027,OYO 3463 Cimahi Guest House,guest_house,-6.8981924,107.5612579,3.7,326,high_review_confidence,True,True,True,True,0.9,P3_high_review_confidence,"OYO 3463 Cimahi Guest House -6.8981924,107.5612579",https://www.google.com/maps/search/?api=1&query=OYO%203463%20Cimahi%20Guest%20House%20-6.8981924%2C107.5612579,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0162,HOTEL-013,Saloka Guest House dan Residence,guest_house,-6.8673691,107.560356,4.3,407,high_review_confidence,True,True,True,True,0.9,P3_high_review_confidence,"Saloka Guest House dan Residence -6.8673691,107.560356",https://www.google.com/maps/search/?api=1&query=Saloka%20Guest%20House%20dan%20Residence%20-6.8673691%2C107.560356,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0163,HOTEL-032,Zameena Guest House,guest_house,-6.8689136,107.5278444,3.6,437,high_review_confidence,True,True,True,True,0.72,P3_high_review_confidence,"Zameena Guest House -6.8689136,107.5278444",https://www.google.com/maps/search/?api=1&query=Zameena%20Guest%20House%20-6.8689136%2C107.5278444,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0164,HOTEL-073,Airy Eco Budi Cimahi,hotel,-6.8905806,107.5587424,4,200,high_review_confidence,True,False,True,True,0.74,P3_high_review_confidence,"Airy Eco Budi Cimahi -6.8905806,107.5587424",https://www.google.com/maps/search/?api=1&query=Airy%20Eco%20Budi%20Cimahi%20-6.8905806%2C107.5587424,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0165,HOTEL-055,Amellia Hotel Pasteur,hotel,-6.885664,107.578552,4.2,271,high_review_confidence,True,True,True,True,0.86,P3_high_review_confidence,"Amellia Hotel Pasteur -6.885664,107.578552",https://www.google.com/maps/search/?api=1&query=Amellia%20Hotel%20Pasteur%20-6.885664%2C107.578552,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0166,HOTEL-004,Andalucia Lodge & Brunch Bandung,hotel,-6.8925826,107.5744608,4.7,235,high_review_confidence,True,True,True,True,0.9,P3_high_review_confidence,"Andalucia Lodge & Brunch Bandung -6.8925826,107.5744608",https://www.google.com/maps/search/?api=1&query=Andalucia%20Lodge%20%26%20Brunch%20Bandung%20-6.8925826%2C107.5744608,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0167,HOTEL-005,Asthaloka,hotel,-6.8938506,107.5735287,4.9,362,high_review_confidence,True,True,True,True,0.82,P3_high_review_confidence,"Asthaloka -6.8938506,107.5735287",https://www.google.com/maps/search/?api=1&query=Asthaloka%20-6.8938506%2C107.5735287,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0168,HOTEL-089,Cimindi Residence,hotel,-6.8982606,107.5614139,3.8,387,high_review_confidence,True,False,True,True,0.82,P3_high_review_confidence,"Cimindi Residence -6.8982606,107.5614139",https://www.google.com/maps/search/?api=1&query=Cimindi%20Residence%20-6.8982606%2C107.5614139,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0169,HOTEL-066,Collection O 818 Micasa Residence,hotel,-6.889249,107.5793864,3.5,751,high_review_confidence,True,False,True,True,0.86,P3_high_review_confidence,"Collection O 818 Micasa Residence -6.889249,107.5793864",https://www.google.com/maps/search/?api=1&query=Collection%20O%20818%20Micasa%20Residence%20-6.889249%2C107.5793864,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0170,HOTEL-022,Grand Amellia Hotel,hotel,-6.8677554,107.577439,4.3,308,high_review_confidence,True,True,True,True,0.78,P3_high_review_confidence,"Grand Amellia Hotel -6.8677554,107.577439",https://www.google.com/maps/search/?api=1&query=Grand%20Amellia%20Hotel%20-6.8677554%2C107.577439,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0171,HOTEL-026,Hotel Candra,hotel,-6.8775542,107.5482844,3.9,425,high_review_confidence,True,False,True,True,0.68,P3_high_review_confidence,"Hotel Candra -6.8775542,107.5482844",https://www.google.com/maps/search/?api=1&query=Hotel%20Candra%20-6.8775542%2C107.5482844,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0172,HOTEL-023,Hotel Cassadua,hotel,-6.8897582,107.5782557,3.8,935,high_review_confidence,True,True,True,True,0.94,P3_high_review_confidence,"Hotel Cassadua -6.8897582,107.5782557",https://www.google.com/maps/search/?api=1&query=Hotel%20Cassadua%20-6.8897582%2C107.5782557,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0173,HOTEL-002,HOTEL PARAHYANGAN,hotel,-6.9112319,107.5784938,3.9,373,high_review_confidence,True,True,True,True,0.78,P3_high_review_confidence,"HOTEL PARAHYANGAN -6.9112319,107.5784938",https://www.google.com/maps/search/?api=1&query=HOTEL%20PARAHYANGAN%20-6.9112319%2C107.5784938,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0174,HOTEL-034,Hotel Tjimahi,hotel,-6.877839,107.5485273,3.9,761,high_review_confidence,True,False,True,True,0.66,P3_high_review_confidence,"Hotel Tjimahi -6.877839,107.5485273",https://www.google.com/maps/search/?api=1&query=Hotel%20Tjimahi%20-6.877839%2C107.5485273,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0175,HOTEL-012,Javaretro Hotel & Suite,hotel,-6.88849,107.577326,4.3,461,high_review_confidence,True,False,True,True,0.82,P3_high_review_confidence,"Javaretro Hotel & Suite -6.88849,107.577326",https://www.google.com/maps/search/?api=1&query=Javaretro%20Hotel%20%26%20Suite%20-6.88849%2C107.577326,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0176,HOTEL-100,KARIZMA RESIDENCE,hotel,-6.8896251,107.5791915,4.3,270,high_review_confidence,True,False,True,True,0.66,P3_high_review_confidence,"KARIZMA RESIDENCE -6.8896251,107.5791915",https://www.google.com/maps/search/?api=1&query=KARIZMA%20RESIDENCE%20-6.8896251%2C107.5791915,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0177,HOTEL-054,RedDoorz @ Amellia Pasteur Bandung,hotel,-6.8857202,107.5785125,4.6,260,high_review_confidence,True,True,True,True,0.92,P3_high_review_confidence,"RedDoorz @ Amellia Pasteur Bandung -6.8857202,107.5785125",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Amellia%20Pasteur%20Bandung%20-6.8857202%2C107.5785125,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0178,HOTEL-009,Sans Hotel Skyland Pasteur Bandung,hotel,-6.8828529,107.5794329,4.2,210,high_review_confidence,True,True,True,True,0.84,P3_high_review_confidence,"Sans Hotel Skyland Pasteur Bandung -6.8828529,107.5794329",https://www.google.com/maps/search/?api=1&query=Sans%20Hotel%20Skyland%20Pasteur%20Bandung%20-6.8828529%2C107.5794329,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0179,HOTEL-006,Sari Ater Kamboti Bandung,hotel,-6.883268,107.5801017,4.6,1808,high_review_confidence,True,True,True,True,1,P3_high_review_confidence,"Sari Ater Kamboti Bandung -6.883268,107.5801017",https://www.google.com/maps/search/?api=1&query=Sari%20Ater%20Kamboti%20Bandung%20-6.883268%2C107.5801017,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0180,HOTEL-060,Stay at Rozelle,hotel,-6.8811637,107.569519,4.5,206,high_review_confidence,True,True,True,True,0.92,P3_high_review_confidence,"Stay at Rozelle -6.8811637,107.569519",https://www.google.com/maps/search/?api=1&query=Stay%20at%20Rozelle%20-6.8811637%2C107.569519,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0181,HOTEL-001,Valore Hotel Cimahi,hotel,-6.8977855,107.5370591,4,2426,high_review_confidence,True,True,True,True,1,P3_high_review_confidence,"Valore Hotel Cimahi -6.8977855,107.5370591",https://www.google.com/maps/search/?api=1&query=Valore%20Hotel%20Cimahi%20-6.8977855%2C107.5370591,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
