source_file,query,vacation_rentals_query,page_number,raw_type,name,name_norm,description,property_token,latitude,longitude,price_lowest,price_display,price_before_taxes_fees,total_price_lowest,total_price_display,overall_rating,reviews,hotel_class,extracted_hotel_class,check_in_time,check_out_time,link,price_source_count,price_sources,amenities,amenities_count,primary_image_url,images_count
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,5,hotel,Wood Hotel,wood hotel,"Kamar dengan furnitur bernuansa hangat di hotel santai yang dilengkapi kafe, gym, dan infinity pool outdoor.",ChkIgu37qLvn-cBnGg0vZy8xMWc5ZG5ibDlwEAE,-6.8769846,107.6033489,295996.0,Rp 295.996,242422.0,591992.0,Rp 591.992,4.1,1546.0,,,15.00,12.00,http://www.woodhotel.id/,0,,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,10,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,vacation rental,OYO 93463 Apartemen Gateway Cicadas By Gpro,oyo 93463 apartemen gateway cicadas by gpro,,ChkQsfGrtM6nkfpBGg0vZy8xMW5ienkzbndjEAI,-6.915110111236572,107.63111877441406,86230.0,Rp 86.230,,172459.0,Rp 172.459,,,,,,,https://www.bluepillow.com/search/68e3d9abf93025efada5cd56?dest=nuit&cat=House&lat=-6.91511&lng=107.63112&language=en,1,br.Bluepillow.com,Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,GASINN Kebonwaru,gasinn kebonwaru,,ChoIxJGA1KL1j9KdARoNL2cvMTFqc2RjOXg2MhAB,-6.9184936,107.6401216,233173.0,Rp 233.173,,466346.0,Rp 466.346,4.9,62.0,,,,,https://www.instagram.com/gasinn.id/,0,,Free Wi-Fi; Free parking; Air conditioning; Accessible,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,vacation rental,"Jardin, City View, Netflix WIFI",jardin city view netflix wifi,,ChkQkdSf-8G3k4ADGg0vZy8xMXlja3lua3RoEAI,-6.892000198364258,107.60498809814453,317005.0,Rp 317.005,,634010.0,Rp 634.010,,,,,,,https://www.bluepillow.com/search/67a2441f905c444f2d0da1fd?dest=ago&cat=Vacation+rental+(other)&lat=-6.892&lng=107.60499&language=en,1,br.Bluepillow.com,Ber-AC; Papan setrika; Dapur; Boleh bawa hewan peliharaan; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Bumi Makhraja,bumi makhraja,"Kamar simpel, beberapa dengan balkon dan panorama gunung dari cakrawala, plus Wi-Fi dan tempat parkir.",ChoIp7Pb7dKzq9TQARoNL2cvMTFmN2tsYm44eRAB,-6.8900008999999995,107.6301986,141448.0,Rp 141.448,,282897.0,Rp 282.897,4.2,203.0,Hotel bintang 2,2.0,14.00,12.00,https://www.reddoorz.com/id-id/hotel/bandung/cibeunying-kaler/reddoorz-syariah-cigadung-raya-street?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Raffleshom Hotel,raffleshom hotel,Kamar-kamar santai di hotel standar yang menawarkan restoran sederhana dan Wi-Fi gratis.,ChoIuJLa55rWyZynARoNL2cvMTFiNnN6MW16cRAB,-6.9242159,107.6100407,312984.0,Rp 312.984,,625968.0,Rp 625.968,4.3,1394.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Green Batara Hotel,green batara hotel,,ChoIybqhyKSg6MWNARoNL2cvMTFjbV9ndF84dBAB,-6.894861,107.60381919999999,231131.0,Rp 231.131,,462262.0,Rp 462.262,4.1,2403.0,Hotel bintang 3,3.0,14.00,,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,vacation rental,WABS Syariah,wabs syariah,,ChkQ2IXksrTl0socGg0vZy8xMXljbDJ0XzFyEAI,-6.929619789123535,107.626220703125,271312.0,Rp 271.312,,542624.0,Rp 542.624,,,,,,,https://www.bluepillow.com/search/67a2425b905c444f2d0bf6d0?dest=ago&cat=Vacation+rental+(other)&lat=-6.92962&lng=107.62622&language=en,1,br.Bluepillow.com,Ber-AC; Bebas asap rokok; TV Kabel; Parkir gratis,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Zest Sukajadi Bandung by Swiss-Belhotel International,zest sukajadi bandung by swiss belhotel international,"Hotel modern yang menawarkan kamar penuh warna dan restoran kasual, serta sarapan prasmanan gratis.",ChoIhqrKlsqoh8qlARoNL2cvMTFid204bWRkaxAB,-6.8953146,107.59746229999999,379410.0,Rp 379.410,,758821.0,Rp 758.821,4.5,5579.0,Hotel bintang 3,3.0,14.00,12.00,https://www.zesthotel.com/en-gb/zest-hotel-sukajadi-bandung?utm_source=Google&utm_medium=GMB&utm_campaign=Website,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,SHARON Co-Living,sharon co living,,ChkI8fPGvfbKibVZGg0vZy8xMWw5ZGIwenpsEAE,-6.919128199999999,107.59727430000001,210405.0,Rp 210.405,,420810.0,Rp 420.810,4.2,78.0,Hotel bintang 2,2.0,,,http://sharon.id/,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Tebu Hotel Bandung,tebu hotel bandung,"Hotel bujet dan simpel dengan kamar nyaman dan sarapan, serta teras di rooftop dengan pemandangan kota.",ChoI56LWicfIz8nAARoNL2cvMTFiNzVoc2tqchAB,-6.9062357,107.6202873,502443.0,Rp 502.443,,1004886.0,Rp 1.004.886,4.4,4489.0,Hotel bintang 4,4.0,14.00,12.00,,0,,Free breakfast; Free Wi-Fi; Free parking; Indoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,13,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Summerbird - Bed and Brasserie,summerbird bed and brasserie,"Hotel trendi yang menawarkan kamar-kamar bergaya, restoran bergaya pedesaan, dan sarapan gratis.",ChoI9faKrJnf_qWuARoNL2cvMTFiNnp2Y3o0dxAB,-6.912249999999999,107.5967134,446972.0,Rp 446.972,,893943.0,Rp 893.943,4.5,1594.0,Hotel bintang 3,3.0,14.00,12.00,https://summerbirdhotel.com/,0,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Sartika Hotel,sartika hotel,,ChgI3N3lstrRmKefARoLL2cvMXYzd2g1OW4QAQ,-6.9302437,107.62601719999999,129189.0,Rp 129.189,,258377.0,Rp 258.377,3.5,220.0,,,14.00,12.00,https://rehat.co.id/hotel/sartika-hotel/,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,West Inn Hotel,west inn hotel,,ChoI6Myb3OnYtbaSARoNL2cvMTFzZHE1ajIyMRAB,-6.897701199999999,107.6042386,294159.0,Rp 294.159,,588317.0,Rp 588.317,4.3,215.0,Hotel bintang 3,3.0,15.00,12.00,https://cove.id/properties/cove-west-inn?utm_source=gmb&utm_medium=website_button,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,"Bobopod Dago, Bandung",bobopod dago bandung,,ChkIgs3Pi5WpiYhIGg0vZy8xMWh6MjhzeV9kEAE,-6.9023738,107.6129795,214937.0,Rp 214.937,,429874.0,Rp 429.874,4.7,1014.0,Hotel bintang 2,2.0,14.00,12.00,https://bobobox.com/bobopod/jawa-barat/bobopod-dago-1003/,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Hotel Alam Permai,hotel alam permai,,ChcIkKDxiZa_9Y5PGgsvZy8xdGc3cGY0ORAB,-6.8438937,107.6001718,180904.0,Rp 180.904,,361809.0,Rp 361.809,4.0,1270.0,Hotel bintang 3,3.0,,12.00,https://www.oyorooms.com/191155/,0,,Breakfast; Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Casa d'Ladera,casa d ladera,,ChgI9uH79sjgu9DpARoLL2cvMXRoOWsyczkQAQ,-6.861887599999999,107.5963939,267908.0,Rp 267.908,,535815.0,Rp 535.815,4.2,1106.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,Gandasari Hotel,gandasari hotel,,ChcI95_mj8ew15B2GgsvZy8xdGx2NDlobhAB,-6.9080239,107.61297760000001,243750.0,Rp 243.750,,487500.0,Rp 487.500,4.1,842.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,RedDoorz near Gedung Sate 2,reddoorz near gedung sate 2,"Kamar minimalis di hotel bujet simpel yang menawarkan sarapan, area parkir, dan restoran.",ChoI7YyY58WBiuX7ARoNL2cvMTFmNHd2YmwwMhAB,-6.8961277,107.61956769999999,208607.0,Rp 208.607,,417214.0,Rp 417.214,4.5,682.0,Hotel bintang 2,2.0,14.00,,,0,,Free Wi-Fi; Free parking; Air conditioning; Airport shuttle; Kid-friendly,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,vacation rental,Apartment 1BR Paskal Lodge 23 Paskal Mall Bandung,apartment 1br paskal lodge 23 paskal mall bandung,,ChoQ88KooKe2h6fWARoNL2cvMTF5c3E3Z2NzeRAC,-6.915050029754639,107.59581756591797,348141.0,Rp 348.141,,696282.0,Rp 696.282,,,,,,,https://www.agoda.com/paskal-lodge-bandung/hotel/bandung-id.html,1,Agoda,Elevator; Mesin cuci; Parkir berbayar,3,,7
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,6,hotel,RedDoorz Plus @ Bagusrangin Street,reddoorz plus bagusrangin street,,ChoI5rCpqYrU8rOPARoNL2cvMTFtX18wOTRtORAB,-6.8978201,107.617486,191712.0,Rp 191.712,,383424.0,Rp 383.424,4.0,304.0,Hotel bintang 3,3.0,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/coblong/reddoorz-plus-bagusrangin-street?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,vacation rental,High Livin Apartment Asia Afrika,high livin apartment asia afrika,,ChoQ--Ovy-_C0d3fARoNL2cvMTF5cV85ZzVmMBAC,-6.923935890197754,107.61766815185547,237798.0,Rp 237.798,,475596.0,Rp 475.596,3.7999997,817.0,,,14.00,11.00,,1,Bluepillow.com,Ber-AC; Elevator; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Parkir gratis,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Mogens Guest House,mogens guest house,Kamar simpel di hotel santai dengan restoran & teras di atap.,ChkIloHE9OG8s88cGg0vZy8xMWM2enE1bHhwEAE,-6.911974,107.60634399999999,349968.0,Rp 349.968,,699936.0,Rp 699.936,4.6,700.0,Hotel bintang 3,3.0,14.00,12.00,https://sites.google.com/view/mogensguesthouse/,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Room service; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,RedDoorz Plus near Universitas Maranatha Bandung 2,reddoorz plus near universitas maranatha bandung 2,,ChoImdi77Zmpj5mUARoNL2cvMTF0cl9rMmxodhAB,-6.8812837,107.58052839999999,160318.0,Rp 160.318,,320637.0,Rp 320.637,4.3,62.0,Hotel bintang 2,2.0,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/sukawarna/urbanview-hotel-my-honai-setrasari?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Jaksa Guest House Bandung,jaksa guest house bandung,,ChoI7_jM19vX8ojAARoNL2cvMTFjc3Bza2YwMhAB,-6.930638,107.60412,211768.0,Rp 211.768,,423536.0,Rp 423.536,4.5,108.0,,,,,,0,,Free Wi-Fi; Parking; Air conditioning; Kid-friendly,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Casa d'Ladera,casa d ladera,,ChgI9uH79sjgu9DpARoLL2cvMXRoOWsyczkQAQ,-6.861887599999999,107.5963939,261032.0,Rp 261.032,,522064.0,Rp 522.064,4.2,1106.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Zest Sukajadi Bandung by Swiss-Belhotel International,zest sukajadi bandung by swiss belhotel international,"Hotel modern yang menawarkan kamar penuh warna dan restoran kasual, serta sarapan prasmanan gratis.",ChoIhqrKlsqoh8qlARoNL2cvMTFid204bWRkaxAB,-6.8953146,107.59746229999999,379408.0,Rp 379.408,,758815.0,Rp 758.815,4.5,5579.0,Hotel bintang 3,3.0,14.00,12.00,https://www.zesthotel.com/en-gb/zest-hotel-sukajadi-bandung?utm_source=Google&utm_medium=GMB&utm_campaign=Website,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,RedDoorz Plus @ Karapitan Street,reddoorz plus karapitan street,,ChoIkeS5_6aS-bbhARoNL2cvMTFxcGp4c3NwNRAB,-6.9292811,107.616149,204383.0,Rp 204.383,,408766.0,Rp 408.766,4.6,243.0,Hotel bintang 3,3.0,14.00,12.00,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/lengkong/cikawao/reddoorz-plus-karapitan-street?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,OYO 230 Maleo Residence,oyo 230 maleo residence,,ChgIqrPGh6_sho9tGgwvZy8xcHp0eXd0emQQAQ,-6.8834368999999995,107.58314999999999,113260.0,Rp 113.260,,226520.0,Rp 226.520,3.9,795.0,Hotel bintang 2,2.0,,,https://www.oyorooms.com/46335/,0,,Free Wi-Fi,1,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Collection O 92981 Apartemen The Jarrdin By Gold Suites PropertyNearSTEI ITB: Sekolah Teknik Elektro dan Informatika ITB,collection o 92981 apartemen the jarrdin by gold suites propertynearstei itb sekolah teknik elektro dan informatika itb,,ChkI3LGn1bCap6IQGg0vZy8xMXZiY2s4M21jEAE,-6.9063434,107.60471059999999,202769.0,Rp 202.769,,405538.0,Rp 405.538,3.0,3.0,,,,,https://www.oyorooms.com/h/219004?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG366&latitude=-6.89221&longitude=107.605&locale=id,0,,,0,,2
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,vacation rental,WABS Syariah,wabs syariah,,ChkQ2IXksrTl0socGg0vZy8xMXljbDJ0XzFyEAI,-6.929619789123535,107.626220703125,271308.0,Rp 271.308,,542616.0,Rp 542.616,,,,,,,https://www.bluepillow.com/search/67a2425b905c444f2d0bf6d0?dest=ago&cat=Vacation+rental+(other)&lat=-6.92962&lng=107.62622&language=en,1,Bluepillow.com,Ber-AC; Bebas asap rokok; TV Kabel; Parkir gratis,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,SHARON Co-Living,sharon co living,,ChkI8fPGvfbKibVZGg0vZy8xMWw5ZGIwenpsEAE,-6.919128199999999,107.59727430000001,210400.0,Rp 210.400,,420800.0,Rp 420.800,4.2,78.0,Hotel bintang 2,2.0,,,http://sharon.id/,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,RedDoorz near Gedung Sate 2,reddoorz near gedung sate 2,"Kamar minimalis di hotel bujet simpel yang menawarkan sarapan, area parkir, dan restoran.",ChoI7YyY58WBiuX7ARoNL2cvMTFmNHd2YmwwMhAB,-6.8961277,107.61956769999999,208607.0,Rp 208.607,,417214.0,Rp 417.214,4.5,682.0,Hotel bintang 2,2.0,14.00,,,0,,Free Wi-Fi; Free parking; Air conditioning; Airport shuttle; Kid-friendly,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Malaka Hotel,malaka hotel,Kamar minimalis di hotel bujet simpel yang menawarkan sarapan dan kafe terbuka.,ChcIqfDm--TJm8IZGgsvZy8xdmI2N3R6dxAB,-6.9273269,107.62302869999999,479776.0,Rp 479.776,,959552.0,Rp 959.552,4.4,4131.0,Hotel bintang 3,3.0,14.00,12.00,https://www.malakahotel.com/en/reservation,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Bar; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly; Smoke-free property,11,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Golden Flower Hotel,golden flower hotel,"Hotel kontemporer dengan kolam renang, spa, dan sauna, serta restoran yang luas dan bar indah dengan karaoke.",ChcIirnQ-Y2vqtxZGgsvZy8xdGZoMXMwXxAB,-6.9204187,107.6048758,376109.0,Rp 376.109,,752217.0,Rp 752.217,4.3,7170.0,Hotel bintang 4,4.0,15.00,12.00,https://booking.kagumhotels.com/offers?hotel=GFLW,0,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,12,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,The Naripan Hotel,the naripan hotel,"Hotel bernuansa santai dengan kamar minimalis & suite, restoran kasual & kolam renang outdoor.",ChcIlKf_gL7N4pYrGgsvZy8xdGdnbDFuYhAB,-6.9196594,107.6117445,260022.0,Rp 260.022,,520045.0,Rp 520.045,3.9,2275.0,Hotel bintang 3,3.0,15.00,,https://thenaripanhotel.com/,0,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,De Batara Hotel,de batara hotel,"Kamar informal dan suite elegan, serta restoran modern dan kafe santai.",ChgIvsap4-L087taGgwvZy8xMnZzc2dzeGQQAQ,-6.8981362,107.6041937,244639.0,Rp 244.639,,489278.0,Rp 489.278,4.1,3107.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Hotel Saidah Guest House,hotel saidah guest house,,ChkI2vysyJaE84jLARoML2cvMXB6cm00Mzl2EAE,-6.8972999999999995,107.63889999999999,157848.0,Rp 157.848,,315696.0,Rp 315.696,4.5,533.0,Hotel bintang 1,1.0,14.00,12.00,https://saidahguesthouse.com/,0,,Free breakfast; Free Wi-Fi; Free parking; Restaurant; Airport shuttle; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Palem hotel pasar baru,palem hotel pasar baru,,ChkIgP_K4b-qs4ezARoML2cvMXB6eDhzdHY4EAE,-6.9172441,107.59879769999999,209160.0,Rp 209.160,,418320.0,Rp 418.320,4.2,455.0,Hotel bintang 3,3.0,13.00,13.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,RedDoorz Near Trans Studio Mall 3,reddoorz near trans studio mall 3,"Kamar-kamar sederhana di hotel bersahaja yang menawarkan Wi-Fi & parkir, serta lobi dengan karya seni & barang antik.",ChkIjqKIyOyC7OwlGg0vZy8xMXBmMnE2eTJ5EAE,-6.924082299999999,107.62488460000002,154966.0,Rp 154.966,,309932.0,Rp 309.932,3.7,94.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lingkar-selatan/lengkong/reddoorz-near-trans-studio-mall-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,7,hotel,Grand Sovia Hotel,grand sovia hotel,"Kamar terang di hotel modern dengan restoran mewah, lounge modis & kolam renang di atap.",ChoI8frDxOi5nN7HARoNL2cvMTFiNzN3dnc0NhAB,-6.9123731,107.6027986,315583.0,Rp 315.583,,631165.0,Rp 631.165,4.2,4360.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,12,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,8,hotel,"INAP at Capsule Hostel Bandung, Grand Asia Afrika",inap at capsule hostel bandung grand asia afrika,"Hostel simpel dengan kapsul standar, beberapa kamar dilengkapi panorama kota, dapur & kolam renang outdoor.",ChoI066Ip96njN2bARoNL2cvMTFiXzJtdHZ2OBAB,-6.9240581,107.61834139999999,297092.0,Rp 297.092,297092.0,594184.0,Rp 594.184,4.4,795.0,Hotel bintang 2,2.0,14.00,,https://web.facebook.com/INAPatCapsule,0,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,8,vacation rental,OYO 93463 Apartemen Gateway Cicadas By Gpro,oyo 93463 apartemen gateway cicadas by gpro,,ChkQsfGrtM6nkfpBGg0vZy8xMW5ienkzbndjEAI,-6.915110111236572,107.63111877441406,86230.0,Rp 86.230,86230.0,172459.0,Rp 172.459,,,,,,,https://www.bluepillow.com/search/68e3d9abf93025efada5cd56?dest=nuit&cat=House&lat=-6.91511&lng=107.63112&language=en,1,Bluepillow.com,Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,8,hotel,Gandasari Hotel,gandasari hotel,,ChcI95_mj8ew15B2GgsvZy8xdGx2NDlobhAB,-6.9080239,107.61297760000001,246563.0,Rp 246.563,201935.0,493125.0,Rp 493.125,4.1,842.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,8,hotel,Grand Serela Setiabudhi Bandung,grand serela setiabudhi bandung,"Hotel santai dengan spa, gym, dan kolam renang, serta restoran, 7 ruang pertemuan, dan bar.",ChcIt-aNy6-PgI9QGgsvZy8xdjVkczA2MRAB,-6.8810424999999995,107.60121459999999,324268.0,Rp 324.268,265576.0,648535.0,Rp 648.535,4.0,3046.0,Hotel bintang 4,4.0,15.00,,https://booking.kagumhotels.com/offers?hotel=GRSS,0,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,13,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,8,hotel,Golden Flower Hotel,golden flower hotel,"Hotel kontemporer dengan kolam renang, spa, dan sauna, serta restoran yang luas dan bar indah dengan karaoke.",ChcIirnQ-Y2vqtxZGgsvZy8xdGZoMXMwXxAB,-6.9204187,107.6048758,428652.0,Rp 428.652,351067.0,857304.0,Rp 857.304,4.3,7170.0,Hotel bintang 4,4.0,15.00,12.00,https://booking.kagumhotels.com/offers?hotel=GFLW,0,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,12,,9
