penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-01597,Guest House Pasundan,guest_house,guest_house,-6.9247,107.6087,kota_bandung,4.6,7.0,,,3,0.6084774072117638,Positif,low_review_confidence,,https://lh5.googleusercontent.com/p/nkRWSFOSHZyvoZovIDqMCA=s10000,http://guest-house-pasundan-bke.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00699,Kartika Guest House Cianjur,guest_house,guest_house,-6.8285,107.1307,kbb_tengah_barat,4.5,1.0,,,12,0.6618908788355167,Positif,medium_review_confidence,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZrKSNnnse3lM8E0mxdJdKxwDHpCTJI4qEqBreA8v3_JuHSDNpya_XWkLjCzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvAY8VRru2avCZA0HCUquEZUr_G51U76H3I2Jn3O2eCcly-X4Dkkw,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D5054921%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00371,OYO 3463 Cimahi Guest House,guest_house,guest_house,-6.8982,107.5613,cimahi_baros_pasteur,3.7,323.0,,Rp 139.286,0,,Belum tersedia,missing_review_confidence,Free parking; Parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi316if4ueUAxVEicIIHT_8KpEYACICCAEQBRoCamY&co=1&ase=2&gclid=EAIaIQobChMIt9eon-LnlAMVRInCCB0__CqREA0YCCABEgLcUfD_BwE&cid=CAASugHkaEZtj3GSb4cBhFvRxJBK4rwP45OmHgh5g1CEFiMS-KByhPcxpNzell3JsrRiFm-yAYHqthBWYbPZgQTCK2U4rT2xZV7p3BcXE7KS68ETBXbNJiZtsQ5gN5wEh_z3qOIPc3LffvreUzX54dAZEYqY5shRm53fDj81KFGBxwAWCd5qJ7b8d1uV83G6m-IpqaLwO2bqYXFHw2MEcA5oufoNf18Ylp-NIsEQ_WAS1Movy88A54aqtsrNyxg&category=acrcp_v1_48&sig=AOD64_198Qgo9U-N69j84uTI0Cq3nnS7og&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00361,Kostel Syariah @House,guest_house,guest_house,-6.8833958,107.5503171,cimahi_baros_pasteur,4.2,185.0,,,17,0.5664192306610192,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHO62s_4RiSEgf8vG_2nkwImHE5b2iha8sV2Tv6bM60Ft9GyyiQLlgRd6fRrbvJPeYgpAxjl8vH3kIv2guCDja40JRN1LCY9ah8n2Z-XWeCnqzQ86xxZSxmtXlH7wcsdhRflXgf9w=s10000,https://www.oyorooms.com/99085/,0.6,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00369,Nabila Syar'i Guest House,guest_house,guest_house,-6.8654,107.5183,cimahi_baros_pasteur,4.8,100.0,,Rp 294.798,19,0.6704656126792938,Positif,high_review_confidence,Free parking; Parking,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQCxoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YCSABEgKXLvD_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_1icQE8WrZKOZk5FVMf5Ihdd-4Byg&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,3,True
LODGE-00372,OYO 92726 Geulis Guest House Syariah,guest_house,guest_house,-6.8637,107.5021,cimahi_baros_pasteur,2.8,25.0,,Rp 96.108,17,0.3603064183670513,Positif,high_review_confidence,Free parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQARoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YBCABEgJQS_D_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_1mJnsoc4EEfgPRzHnXTxWgHms2vA&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01634,My Family Guest House,guest_house,guest_house,-6.9021,107.6133,kota_bandung,4.4,7.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqnjqHwSYXqhxRx_NfkQV4XDsTmupOXezXQxYRTSW3_OSz60sxSTRrwIex1KUgvH9URUiU95r9pICroTir6hgq2jz0rQVRFrwxdiGmoKq5vyo7NnBiXdeO6wX_rax0lo6F_uhkFN6x70Q=s10000,,0.55,medium,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01632,Kost Flores,guest_house,guest_house,-6.9082,107.618,kota_bandung,5.0,6.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESYr9ef9xguI7amuIxEjrE5PfEiN7VfvNtupXi6sIp_dkNpAICt11PKYOD65URGQWIYTMO8t8x55UsFvMT3gHOuoRlM9Ep7ctVmisZKj6iim3P0dnDPnkKoSfeyTwaJr0feRZ9Xw=s10000,,0.55,medium,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01633,Kost Sakgan48,guest_house,guest_house,-6.9262,107.61,kota_bandung,4.8,4.0,,,2,0.6014091126765337,Positif,low_review_confidence,,https://lh5.googleusercontent.com/p/4bKGRyn61bSVTQsPGATm4A=s10000,,0.55,medium,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00419,Frank House Guest House Korean Style,guest_house,guest_house,-6.8769236,107.5668186,cimahi_baros_pasteur,4.4,79.0,,,42,0.3603875506813885,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY1Yyi1YsjcTOzYeeEHQOb044_2UuFZSvoGQdiLyI_PmY_bkqrNP_nOUCnnqDbmtanQNCrT1i_FCI-ShSILNPz4lFZyIyDm7PROp7kPfg_TJyAklGfN2iuBoqBm4R2IPYfM6n4jKkGambL=s10000,http://www.instagram.com/frankhouse.bandung,0.5,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00423,OYO 94118 Homestayque Syariah,guest_house,guest_house,-6.8723355,107.5332578,cimahi_baros_pasteur,2.2,10.0,,,6,0.4441290515555621,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsXw_kAG9CxJQpNr0CeDOVv0Nzo5yUtnHe_KFMN58U7kRz4E92_qdHekKq414cC1Rb-k6m-R0wN1ZapHVh-wzGdLQvq3ey5H_LTD00H_7wSmEzMQ4islhG-cihE9V3r4PIQ7Pb6A=s10000,https://www.oyorooms.com/h/245154?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_CMI019&latitude=-6.87234&longitude=107.5333&locale=id,0.5,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00421,OYO 2442 Windrisari Homestay,guest_house,guest_house,-6.8588681,107.5777343,cimahi_baros_pasteur,4.0,5.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFY756zMv-8rELxuI-taSGBUZaGC7XSVOvVJlx1a40gjaGmifmGKpCkggZ1gSvGWShFe-zqFv1tuJp2qLBKFRfmAgDw7NFX2auQJPpJQcKUBx810HKTGG-2ElF8BQ1tJgmPM6U=s10000,https://www.oyorooms.com/h/90704?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_JPA002&latitude=-5.88044&longitude=110.4371&locale=id,0.5,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_amenities,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00422,OYO 90815 Guest House Putri Sariwangi Syariah,guest_house,guest_house,-6.861946,107.5763083,cimahi_baros_pasteur,3.0,1.0,,,1,0.5779461682313306,Positif,low_review_confidence,,https://lh5.googleusercontent.com/p/zEoaugW9T7RrnD-VJovVSg=s10000,https://www.oyorooms.com/163512/,0.5,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01646,Javaretro kost 31,guest_house,guest_house,-6.8887677,107.5800253,kota_bandung,4.0,5.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/LH4DpezHLJW-qMzQJU1UiA=s10000,,0.48,medium,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00438,Hen's Guest House,guest_house,guest_house,-6.8822678,107.5316067,cimahi_baros_pasteur,4.6,245.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSbIYxjw1i6DGd3SC09MXkOTSKNpLxUVBb2G9rSb8Fx7uPDryuaCzAV_zJvPOXHuw6dITXNQk18Ehsjj-yRw2YUE5RH_yobOomblFudEixOyv-imtPFOJxGYTYFytVSddXN7QC2U8sXUcS=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00442,Kost Gerlong Hilir,guest_house,guest_house,-6.8676139,107.5795974,cimahi_baros_pasteur,4.4,68.0,,,13,0.6230068843268317,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUXmY6CEPGHMutMuKyKOD3gfnHdneWrLaHHHqykRK3Z2Aac892BNrhx95NhgocJvQB0dTdcz-0gJ7i_H8nGYmdPx5EDX23hrqYbMH0xHIBVq3TwR_BZvH6vZuqcM50RRbIO6gvQA=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00449,Seven Homestay,guest_house,guest_house,-6.8567287,107.5718447,cimahi_baros_pasteur,4.8,40.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOMH7fiq1m9DB_i7zgMoQ6q9P273acFmMd0_Rhxza21PIlu3Qhh_pEVXGqkobkCQSNkH2Yt8SczXOdD3Fg5ULGou1WbchibUxBtpM3JTtBiGbtEFeJv2v-rssyO0K5dQsKnwIS=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00437,Guest House TERAS WARUGA SYARIAH,guest_house,guest_house,-6.8614987,107.5765378,cimahi_baros_pasteur,4.8,5.0,,,1,0.5974597920924052,Positif,low_review_confidence,,https://cdn.worldota.net/t/1024x768/content/6b/ba/6bba7801dfed8b1ee9be0f91dde199ff84312b3e.JPEG,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00447,Regina's Home Guesthouse,guest_house,guest_house,-6.8864523,107.5699031,cimahi_baros_pasteur,5.0,5.0,,,1,0.596285743871576,Positif,low_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEITDMohUubUr859lRHRZsmwxvycrK6ql7DX7LlZfWuPXEapwl9yRBi4K7LyoAxJ5VRswvmsaIzCtx5U5y6IMjMaA7rnJU3GKVRt1wXe42wt8VBzKcndBtn0oU6jNIiPSmiJs55=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00433,ALONICA guesthouse,guest_house,guest_house,-6.8569713,107.5745009,cimahi_baros_pasteur,3.0,2.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhXK4RjWYD-onQM1pSaeZzRU-0HEqY-6v9N93lz6iPYMq6-JLgLMTT1kGO7KHMf9EvTQbGR2ysnxV2cJUy2O8F7KDh7ycsJDvnbXmGs3i3JXaWFgFv314B1EtAMSg7Jq7kkUdD=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00439,Homestay,guest_house,guest_house,-6.8560156,107.5669553,cimahi_baros_pasteur,5.0,1.0,,,2,0.6024622361871446,Positif,low_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqaOcPdwXQ7OCZegZeXTVxnAU1_YD7RnmePX56PR4BjzVuympYr-YLwIrsD297ElfqakxDJ7IM9F4Bq7ddl159iPX398agfFIHmD6K6NQrkpvVUI0LUVtNIf3DXOnUozOiIsE4=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00322,The Banyu House,hotel,hotel,-6.8772,107.5736,cimahi_baros_pasteur,4.9,154.0,,,20,0.6704615338305284,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEetLuJ5-kL4Zz2udNpR7PAKytgi9yGZo-c5YFRpXgP7w-bcmHPnlblX1V8dc7vusy6koE2Qo2fv9ar-LlxZwqWiAcQINvchI69onTXL-vkNWmFCtQ8tej_3ZJOy5pcnCMekJAs=s10000,https://linktr.ee/banyuhouse,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01601,RUMAH TAMU bandung,hotel,hotel,-6.9022,107.6281,kota_bandung,4.6,36.0,,,17,0.6582441178191026,Positif,high_review_confidence,,https://cdn.worldota.net/t/1024x768/content/ec/86/ec8623478605d48073533f79046a0e8dc8a8fd68.jpeg,http://rumah-tamu.com/,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01600,OYO 173 Asoka Hotel,hotel,hotel,-6.928,107.6129,kota_bandung,4.5,14.0,,,8,0.6038071485849181,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM_Wx2OfX6foShX5sVvPt6gh-KyU1OQy5ST3qeERT6iZ_URPiVFwsC4yBTY3iPKMk90rD2U5tdxYjibtv-hlczyUCMB-idc3AvmTyiwIYiq1pcbgjp12rZWowMgpnSTq9DA44deA=s10000,https://www.oyorooms.com/44332/,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01603,Salawasna Home - Mykonos,hotel,hotel,-6.9126,107.6301,kota_bandung,5.0,6.0,,,4,0.6178524077801728,Positif,low_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECZ5KXIPHi0R8IXKY4KgCN_ulg9PTZaQTNnV1xKP33uQVEO1qFOndVuHW3l2roneRvMRJKTn7ZtDrqsd_zuILueueL0F9vq7UrXlIkpRFOsPAVw-4uERS26K18b7b3XP1Dg29aIuVI_LF8=s10000,https://instagram.com/salawasna_home?igshid=Yzg5MTU1MDY=,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01596,Capital O 3270 Hotel Arimbi Baru Dewi Sartika,hotel,hotel,-6.9299,107.605,kota_bandung,2.8,5.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW_qtoc-7fKyjAi4O4_PaY-FYvoZlmyhqbEjcvZXWKkkHyXtyabbjidxwzLKWX5mP7C2V_ps1zTY09F86GmAQ1SdkGygGoGaSAfO26rn9TMdefSMrOcVUD_WxpAc5nZxIzjknN=s10000,https://www.oyorooms.com/99724/,0.65,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_amenities,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01604,Somerset Asia Afrika Bandung,hotel,hotel,-6.9203,107.6217,kota_bandung,3.0,4.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwQoJ6TABUKS4Lwbn5QA6MR19B7vRcn4FDMgNFvfvf2z55YXXv-4V220X_my_VWBxBrj-44CsMopSQcVVP5k-0p_NygQOBqn-vUO86mqSPFkmt_JXZXufJBrBmWazhNVvTEs0s7w=s10000,https://www.discoverasr.com/en/somerset-serviced-residence/indonesia/somerset-asia-afrika-bandung,0.65,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_amenities,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00707,OYO 3339 Rawabango Costel,hotel,hotel,-6.8046,107.1756,kbb_tengah_barat,1.0,1.0,,,7,0.5760494826051804,Positif,medium_review_confidence,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZuJ3plSs182IFbzi0GLdG7w74hSP1OqG_-zfgPIWgtY-fSRcWqLrKGQ_kJTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvAXcFTgN-XvCZQm3CUquEZUr_G51U7AC_LqLq-dlq6oAYlvoptsQ,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D5194592%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,medium,0.714,P1_price_missing,missing_price|missing_amenities,scrape_google_hotels_or_manual_price|complete_amenities,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-01613,Holiday Inn Bandung Pasteur,hotel,hotel,-6.8961,107.5906,kota_bandung,4.8,23896.0,,Rp 922.328,0,,Belum tersedia,missing_review_confidence,Spa; Pool; Kid-friendly; Restaurant; Free parking; Bar; Room service; Airport shuttle; Fitness center; Free Wi-Fi; Outdoor pool; Air conditioning,,https://www.google.com/aclk?sa=l&ai=DChsSEwias5mIluWUAxXLLtQBHWkVDu0YACICCAEQDxoCb2E&co=1&gclid=EAIaIQobChMImrOZiJbllAMVyy7UAR1pFQ7tEA0YAyABEgKw4PD_BwE&cid=CAASugHkaA9G-YpBHdfk6sOXZO6crxW1XtxhbnVSyF8f-EXzZUwIgpP-bcV17lobjN4sgWGHSIaR4C2oVKmwfLqfYojGj-gOx3A8O-fitHs37sLb-rr-snRh8Kwu6wuyk6jBBalhEzVYP4WRjfWpJu2_VBmO2tVl0-ihAp0f80XA_y6FXAn-d6XGB2Xqk3nJdxHRF661D8suIsq9FDXyaIzjDp0nSZccXZQ2bnwh1UuTcdCwIx1fyZvcWfWd20g&sig=AOD64_1MnuKjP1vreHPS9IPMOiMIQJ2PgA&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-01618,InterContinental Hotel Dago Pakar Bandung,hotel,hotel,-6.8667,107.6423,kota_bandung,4.8,19498.0,,Rp 2.256.761,5,0.6259084503144348,Positif,low_review_confidence,Spa; Pool; Kid-friendly; Restaurant; Free parking; Bar; Room service; Fitness center; Free Wi-Fi; Outdoor pool; Horseback riding; Air conditioning,,https://www.google.com/aclk?sa=l&ai=DChsSEwias5mIluWUAxXLLtQBHWkVDu0YACICCAEQCxoCb2E&co=1&gclid=EAIaIQobChMImrOZiJbllAMVyy7UAR1pFQ7tEA0YASABEgIgu_D_BwE&cid=CAASugHkaA9G-YpBHdfk6sOXZO6crxW1XtxhbnVSyF8f-EXzZUwIgpP-bcV17lobjN4sgWGHSIaR4C2oVKmwfLqfYojGj-gOx3A8O-fitHs37sLb-rr-snRh8Kwu6wuyk6jBBalhEzVYP4WRjfWpJu2_VBmO2tVl0-ihAp0f80XA_y6FXAn-d6XGB2Xqk3nJdxHRF661D8suIsq9FDXyaIzjDp0nSZccXZQ2bnwh1UuTcdCwIx1fyZvcWfWd20g&sig=AOD64_2M1xK0DetQAprMhAa_EJUhsIovRQ&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
LODGE-00366,Mason Pine Hotel,hotel,hotel,-6.8639,107.4801,cimahi_baros_pasteur,4.8,18346.0,,Rp 1.878.100,11,0.6502922218564423,Positif,medium_review_confidence,Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQERoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YBSABEgItm_D_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_3QMXFRVe1TQqu2pKIxGoiWHh5UlA&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,1,False
