"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area piknik","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Kesesuaian untuk anjing","reviewContext/Makanan & minuman","reviewContext/Sebaiknya buat reservasi","reviewContext/Sorotan hotel","reviewContext/Taman Bermain","reviewContext/Toilet","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Abul ala Al maududi","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","8 bulan lalu","2025-09-08T08:35:25.450Z",,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xwa2FIRkpSME5LVTJObGRtMWZVMUp6YjNrMGQwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwa2FIRkpSME5LVTJObGRtMWZVMUp6YjNrMGQwRRAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOlpkaHFJR0NKU2Nldm1fU1Jzb3k0d0E%7C%7C?hl=id","108544641320380695428","3","https://lh3.googleusercontent.com/a/ACg8ocLzV5ed0MtfIJ0oaaGjKKfue1SL766M80OicUo-Y3DumAiDYw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108544641320380695428?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","5","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Jelas dan teliti",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","true","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Robby Cakra","Isola, Kecamatan Sukasari","en","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","10 bulan lalu","2025-07-08T12:36:27.397Z",,,,"Near lembang",,"Easy",,"Keluarga","Liburan","Big enough for a small family, 2 adult 2 kid. Add extra bed for only 75.000 rupiah","24 security",,"Has good resto",,"Mewah, Romantis, Harga terbaik",,,,,"3","5","4","Ci9DQUlRQUNvZENodHljRjlvT205d1oxazVjMDFhY0hKR04zTkZORVJQWkRoU1dXYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2dvaf2d7tDNJyVNP3MykE3aqGozktMgXK9eOSilbdO3zku11LQJtvFXytgGrm_VQYM12UGtdFBwm9UXVwvuam4Qb4JO7kUUi5_OxA7NXUIq_6YaVo1I2b1G0uJYMGZkt-YM7uVgwBaJDfB=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205d1oxazVjMDFhY0hKR04zTkZORVJQWkRoU1dXYxAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOm9wZ1k5c01acHJGN3NFNERPZDhSWWc%7C%7C?hl=id","115963185923724992781","77","https://lh3.googleusercontent.com/a-/ALV-UjUck1Tdmn15S9Ibsu5TDZWQVvmLTTYf2N28_GOhYrlm81I2ZFw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115963185923724992781?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","4","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","504 with balcony, tge cleanest room so far","Kamar 504 dengan balkon, kamar terbersih sejauh ini.","Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9","id","https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Eti Nurhayati","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","10 bulan lalu","2025-07-07T09:23:09.972Z",,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21oVFZXdDJPVkk0YjBacFRtbGZXbEZpVERkUVNIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oVFZXdDJPVkk0YjBacFRtbGZXbEZpVERkUVNIYxAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOmhTVWt2OVI4b0ZpTmlfWlFiTDdQSHc%7C%7C?hl=id","109510665620311435598","2","https://lh3.googleusercontent.com/a-/ALV-UjXEW1TYnL9othV3Cr59KiAy78JxktvZmVscWu-nz05-Uot1DcUnLA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109510665620311435598?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","1","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Kecewa...
Dengan harga 300rban lebih, aku booking 2 kamar dengan harga 670an, eh dapet kamar yang jelek, kotor, sprei kotor, pelayanan standar pun ga ada seperti sabun, odol, sikat gigi, apalagi air minum ga dapet, lantai kotor, bawah kasur banyak sampah, extra bed yang dikasih spreinya kotor.
Pokonyaa ga banget deh... Anak2ku pun terlihat ga nyaman.
Engga rekomen banget!!!!!!!!
Harga kamar 300an lebih, seperti harga kamar 50an.. Sebel!!!!",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Siti Maulida Nursyifa","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","11 bulan lalu","2025-07-02T14:03:22.827Z",,,,,,,,"Keluarga","Liburan",,,,,,"Tenang",,,,,"4","4","4","Ci9DQUlRQUNvZENodHljRjlvT2pkRVZubE1OVXBHTTFsRU1rMVVjV0kxZVZSdGRuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkRVZubE1OVXBHTTFsRU1rMVVjV0kxZVZSdGRuYxAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOjdEVnlMNUpGM1lEMk1UcWI1eVRtdnc%7C%7C?hl=id","102451657070466850041","1","https://lh3.googleusercontent.com/a-/ALV-UjWPf5tcy_zrrJGPKfZBfJS29hc_YQeLuyja3Yws5zP2T8wj-qlu=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102451657070466850041?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","4","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Awalnya ragu soalnya ulasan pada rendah, ini itu, tapi karena kepepet jadi yaudah booking karena cuman ini yang deket sama lokasi ujian. First dari kamar kali ya, kamarnya lumayan bersih sih... cuman emang ada debu di pinggir-pinggir sama tembok tuh ada item-itemnya gitu tapi cuman di depan kamar mandi, kayanya karena lembab. Kasur sama sprei WANGIIII, jujur aku takut dapet yg apek karena liat ulasan, tapi kasurnya wangi kok, bagus malah adem, AC TV aman, cuman emang kamar satu lagi tv nya gabisa connect dan udah dikasih tau juga sama staff hotelnya, pelayanannya bagus kok. Kamar mandi nya bersih, ga bau pesing, water heater nya juga ada, cuman emang gaada alat mandi, jadi harus bawa sendiri. Suasananya menurutku ga se horor itu sih, emang sepi, tapi ga sepi banget, ada kendaraan masih lewat kok, ada warung kecilll 24 jam di depan. Kebersihan koridor sih yang agak buruk, mungkin kedepannya pihak villa hotel bisa lebih upgrade terkait kebersihan, bukan cuman kamar tapi seluruhnya☺️☺️",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","true","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Jimmy sudiro","Isola, Kecamatan Sukasari","en-GB","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","11 bulan lalu","2025-06-28T08:06:33.468Z",,,,,,,,"Keluarga","Liburan","😭",,,,,,,,,,"2","2","3","Ci9DQUlRQUNvZENodHljRjlvT2s1MVlsOXBWRmxVYkdKTGFXMTFObDgzU2pCRFJWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1MVlsOXBWRmxVYkdKTGFXMTFObDgzU2pCRFJWRRAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOk51Yl9pVFlUbGJLaW11Nl83SjBDRVE%7C%7C?hl=id","103013052896057250988","89","https://lh3.googleusercontent.com/a-/ALV-UjVa8XyqmZc-QJu6sKeTlxfRhxBuo3TWvD3-p2yfNjjF-dSfsu8a=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/103013052896057250988?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","3","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false",,,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","17-101 Emir Yarifal","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","11 bulan lalu","2025-06-27T17:39:45.655Z",,,,,,,,"Keluarga","Liburan","Spooky",,,,,,,,,,"1","1","2","Ci9DQUlRQUNvZENodHljRjlvT21aUGFGUTBWVWhGTnkxdVRqUktPRVJ2WDFWRVVFRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2YCYTDmwDNwT4qCv7li87NoQDKvgL_S9XBrYlaTwJc2bEqjrjQ1aalvqG6YwQA7Ms2Ck4WMl9-LZ9KksY3D37R42fjH8C9nJJcioiHDRF6H1YMrbqfKQ4udH6_IGpnD_vR6HWXZ-yab6c=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aUGFGUTBWVWhGTnkxdVRqUktPRVJ2WDFWRVVFRRAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CAIQACodChtycF9oOmZPaFQ0VUhFNy1uTjRKOERvX1VEUEE%7C%7C?hl=id","115224143673793446862","5","https://lh3.googleusercontent.com/a-/ALV-UjW8jMXEjOxkDE2oOUcIMOTRtA38Vi7aitTuiWjnvAsZ-m1ySaJH=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115224143673793446862?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","1","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Untuk lokasi emang bagus dan strategis, tapi jujur kualitas kamar dan kebersihan kamar sangat BURUK, bahkan sprei nya saja berjamur. Kami paham ini hanya hotel bintang 2 tapi seharusnya pelayanan lebih maksimal terlebih disaat peak season yang dimana kami sudah membayar harga yang cukup maksimal tapi feedback dari kualitas yang kami dapatkan kurang bahkan minus.
Kamar mandi banyak kecoa, Lembab, Tidak Ramah untuk anak dan lansia karena kamar sangat2 pengap.",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","true","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Kunkun Wahyudin","Isola, Kecamatan Sukasari",,"false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","setahun lalu","2025-05-21T01:00:03.859Z",,,,,,,,,"Liburan",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VOSHNzOEhwbm96UU9REAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOSHNzOEhwbm96UU9REAE!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CIHM0ogKENHss8HpnozQOQ%7C%7C?hl=id","106118190884444122061","4","https://lh3.googleusercontent.com/a/ACg8ocJUojDee0v4RY4GE7b8NWFWqa-SVPH1ibH_ZlOrVcYAQuPjMQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106118190884444122061?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","5","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false",,,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Neng Mawar","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","setahun lalu","2025-05-17T23:59:04.161Z",,,,,,,,,,,,,,,,,,,,"2","4","3","ChZDSUhNMG9nS0VJQzRwdnVDc19icFl3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQzRwdnVDc19icFl3EAE!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CIHM0ogKEIC4pvuCs_bpYw%7C%7C?hl=id","118348036344314724234","1","https://lh3.googleusercontent.com/a/ACg8ocKUzWh0t3BlBCcuPB8jy7QVk43QJdU2vm_CwgPFZjd61gP9OQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118348036344314724234?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","2","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Untuk pelayanan ramah,kebersihan kamar dan kmar mandi kurang tpi kamar cukup luas.Untuk yg mau menginap disni sebaiknya bawa peralatan mandi sendiri karena di tempat ini tidak disediakan yg ada cuma handuk aja",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","false","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","novan brhamasta","Isola, Kecamatan Sukasari","id","false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","setahun lalu","2025-05-12T08:24:27.915Z",,,,,,,,,"Liburan",,,,,,,,,,,"1","1","1","ChZDSUhNMG9nS0VNYkVtSUxlcVphOFFBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNYkVtSUxlcVphOFFBEAE!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CIHM0ogKEMbEmILeqZa8QA%7C%7C?hl=id","106976700552823198816","9","https://lh3.googleusercontent.com/a-/ALV-UjVRyvTHsQkponLEYe-IRPYyUc5ZEuZUDq9TU_K-UBSRCci0J-A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106976700552823198816?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","1","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false","Kamarnya kotor dan kamar mandi kamar agak berbau pesing dan jorok dan air buat mandi keluarnya dikit. Dan saya dapet harga di tiket.com seharga 650.000 dan kalau di liat lagi di tiket.com harga aslinya 150.000 intinya villanya bikin kecewa banget",,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
"Jl. Sersan Bajuri No.99 KAV. 1, Isola, Sukasari, Bandung City, West Java 40111, Indonesia","Guest house",,,,,,,,,,"Guest house","5848970005547186193","Kota Bandung","ID","0x2e68e7d8625af949:0x512bb73b1a8df811","Hotel bintang 2","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHisPorYMEyBNH00nNeYti11z4NpcLbSoF-3BG_9SXU7fU_BCkq5tqYN6l5ppxPSHYJdXQaJDe1H8NDK3WdLoG1PkFDeY4YgdhQLHxxrPsliBFFzxd-gAAgkZgi8hRq3VllvcVr9A=w408-h272-k-no","false","true","/g/11frpgtfqd","id","0","-6.8497672","107.5907363","Mahardhika Zifana","Isola, Kecamatan Sukasari",,"false","ChIJSflaYtjnaC4REfiNGju3K1E","40111","US$8","setahun lalu","2025-04-24T10:39:30.040Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURvcHNuYXhnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvcHNuYXhnRRAB!2m1!1s0x0:0x512bb73b1a8df811!3m1!1s2@1:CIHM0ogKEICAgMDopsnaxgE%7C%7C?hl=id","102524354793459476171","39","https://lh3.googleusercontent.com/a-/ALV-UjXH1ExxNLfLr2BA-lL5UKIqMbQQAfut3Z9I2YHt6l89mNlRvX6X=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102524354793459476171?hl=id","110","2026-06-06T06:45:46.863Z","Rossan Villa Hotel near Kampus UPI Setiabudhi -6.8498,107.5907","3","Jawa Barat","Jl. Sersan Bajuri No.99 KAV. 1","false",,,"Rossan Villa Hotel near Kampus UPI Setiabudhi","3.9",,"https://www.google.com/maps/search/?api=1&query=Rossan%20Villa%20Hotel%20near%20Kampus%20UPI%20Setiabudhi&query_place_id=ChIJSflaYtjnaC4REfiNGju3K1E",
