"address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Makanan & minuman","reviewContext/Sorotan hotel","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Yulihas","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"sebulan lalu","2026-04-13T12:56:29.858Z",,,,,,,,,,,,,"3","4","4","Ci9DQUlRQUNvZENodHljRjlvT2s5NVFtTnNjR0pNUWpOeVJtWnhSSEUyVTNFMk5tYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5NVFtTnNjR0pNUWpOeVJtWnhSSEUyVTNFMk5tYxAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOk95QmNscGJMQjNyRmZxRHE2U3E2Nmc%7C%7C?hl=id","115635582170785226783","0","https://lh3.googleusercontent.com/a-/ALV-UjVH4DoMhL3qD620vDoQ29OtsTO_gMtWcBqmaWNtqAX0Dzg9hhw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115635582170785226783?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","4","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","true","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Edel Gate","Kacapiring, Kecamatan Batununggal","id","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"2 bulan lalu","2026-03-30T22:44:15.657Z",,,,,,,"Tunggal","Liburan",,,,"Romantis",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tsMmFHOVdNVE5vTld4UlgxYzBNamxZUVZCVGQxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsMmFHOVdNVE5vTld4UlgxYzBNamxZUVZCVGQxRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOkl2aG9WMTNoNWxRX1c0MjlYQVBTd1E%7C%7C?hl=id","109680279401382941361","10","https://lh3.googleusercontent.com/a-/ALV-UjWQYuRyLXv5N9p54THSKiT25uCPabKhpc1mJ-o1x8Y2hML3x88=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/109680279401382941361?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","5","Jawa Barat","Jl. A. Yani No.308","false","sering kesini untuk bertemu teman teman untuk jajan ngopi. penjual pertama dari jakarta, penjual kedua tidak menyenangkan. so far kopi susu nya enak, porsinya terbilang besar",,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Waryo Bin endang","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"2 bulan lalu","2026-03-23T12:39:56.883Z",,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25Rd1RITXhSbXQyVW1kUmExQjJVVGhWVmtwaloyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Rd1RITXhSbXQyVW1kUmExQjJVVGhWVmtwaloyYxAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOnQwTHMxRmt2UmdRa1B2UThVVkpjZ2c%7C%7C?hl=id","104456007686142090829","5","https://lh3.googleusercontent.com/a/ACg8ocKioHab12YfdGKAE3IuaJkDoulb8JajpIu3Pfly5OqNf5Ia5A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104456007686142090829?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","5","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","H3 06 Fadhil aprilyan","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"2 bulan lalu","2026-03-17T19:33:04.737Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkSk1WZERhM2hyTmtaNk9FcFFZMFZPYkMxaVUyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkSk1WZERhM2hyTmtaNk9FcFFZMFZPYkMxaVUyYxAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOjdJMVdDa3hrNkZ6OEpQY0VObC1iU2c%7C%7C?hl=id","117511661482992244969","1","https://lh3.googleusercontent.com/a-/ALV-UjUr4mBKaXiY5kport3cgfdVjyy4PWfLlBhHh4ycteXifJkdRala_g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117511661482992244969?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","1","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Jes no lumut","Kacapiring, Kecamatan Batununggal","id","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"2 bulan lalu","2026-03-15T04:30:54.296Z",,,,,,,"Tunggal","Liburan","kamar nya buruk sekali bikin ga betah",,,,"1","1","1","Ci9DQUlRQUNvZENodHljRjlvT21nd2JFSktibXg2V1ROS01uTk9aQzF2UWxGcVJrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21nd2JFSktibXg2V1ROS01uTk9aQzF2UWxGcVJrRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOmgwbEJKbmx6WTNKMnNOZC1vQlFqRkE%7C%7C?hl=id","113055697196483171084","1","https://lh3.googleusercontent.com/a-/ALV-UjUZAqQub4Ce6C0flqZYmeVJgNPYbwu3HUuOsH1me_n2E-rUFJ-K=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113055697196483171084?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","1","Jawa Barat","Jl. A. Yani No.308","false","hotel terburuk di bandung",,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","M Endang Setiawan ST","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"3 bulan lalu","2026-02-22T08:53:28.734Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25kbFlUUmtZak5wUWtKdFlqZEpkVkZmZFhSTGRsRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kbFlUUmtZak5wUWtKdFlqZEpkVkZmZFhSTGRsRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOndlYTRkYjNpQkJtYjdJdVFfdXRLdlE%7C%7C?hl=id","110774772484858989120","5","https://lh3.googleusercontent.com/a-/ALV-UjUCb-VFuQt6zoh_BzsZU5rMbNpoeHlyoGFnL-v9JIr1j40VasgW=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110774772484858989120?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","5","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","biman toro","Kacapiring, Kecamatan Batununggal","en","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"3 bulan lalu","2026-02-14T17:00:58.431Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2kxa1FqVlhiRTk1UzFwMlVWQnVVbEZtWmxGaU1VRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxa1FqVlhiRTk1UzFwMlVWQnVVbEZtWmxGaU1VRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOi1kQjVXbE95S1p2UVBuUlFmZlFiMUE%7C%7C?hl=id","117653672679731590023","1","https://lh3.googleusercontent.com/a/ACg8ocL1QUv-_xT_7vMW77WxLJbTnozqiCd3Y7SOboaeU6HzabawQw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117653672679731590023?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","1","Jawa Barat","Jl. A. Yani No.308","false","what even is this 😭😭","Apa-apaan ini 😭😭","Hotel Bandung Permai","3.6","id","https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","prabowo sawit","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"4 bulan lalu","2026-02-05T13:32:31.208Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pVMmRtNWxXblpTUmxaNlkydzROMmx5Ym5CYVRGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pVMmRtNWxXblpTUmxaNlkydzROMmx5Ym5CYVRGRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOjU2dm5lWnZSRlZ6Y2w4N2lybnBaTFE%7C%7C?hl=id","103907850054892652653","0","https://lh3.googleusercontent.com/a/ACg8ocLAJpxhchyWVpvmunri3w9KxqfkpDD0yJwXt3uTdv3G4AiBpQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103907850054892652653?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","1","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Somplodoik Official","Kacapiring, Kecamatan Batununggal",,"false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"4 bulan lalu","2026-02-04T09:35:46.264Z",,,,,,,,,,,,,"3","3","3","Ci9DQUlRQUNvZENodHljRjlvT2tOaGRVZHhNVzFqYjFGb1EyWkdlbTlSTVdsQ1oyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOaGRVZHhNVzFqYjFGb1EyWkdlbTlSTVdsQ1oyYxAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOkNhdUdxMW1jb1FoQ2ZGem9RMWlCZ2c%7C%7C?hl=id","114409546468206379411","3","https://lh3.googleusercontent.com/a-/ALV-UjXpj7gTnw_Q5artaoW9cGtq2CXAO-aXMo8QeQkEIgJCsLmaqGVS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114409546468206379411?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","3","Jawa Barat","Jl. A. Yani No.308","false",,,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Trip.com Member","Kacapiring, Kecamatan Batununggal","en","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"4 bulan lalu","2026-01-28T23:59:59.999Z","1,7/5",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VMYUx5bzN6dVliQ1lREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trip.com","https://www.trip.com/hotels/detail?hotelid=53237884&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review",,,"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=s1920-c-br100","https://www.trip.com/hotels/detail?hotelid=53237884&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339",,"Jawa Barat","Jl. A. Yani No.308","false","So terrible the curtain the bed sheets the couch all dated dirty stained I will highly not recommend at all…","Sangat mengerikan, gorden, seprai, sofa semuanya sudah usang, kotor, dan bernoda. Saya sangat tidak merekomendasikan tempat ini sama sekali…","Hotel Bandung Permai","3.6","id","https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","false","/g/1thvk6yd","id","0","-6.9139513","107.6339051","anggi cutess","Kacapiring, Kecamatan Batununggal","id","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"5 bulan lalu","2026-01-03T19:11:06.547Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xaeE9ITXdUSGhGYzFWTVVUQmpORlpCYjJSdWJYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaeE9ITXdUSGhGYzFWTVVUQmpORlpCYjJSdWJYYxAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOlZxOHMwTHhFc1VMUTBjNFZBb2RubXc%7C%7C?hl=id","110813301905416491373","4","https://lh3.googleusercontent.com/a-/ALV-UjWwNn6cxdPPPwGW4Vnt_syXKtM9w9Ix-L-3w1eH3SPLCuFCrSzY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110813301905416491373?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","1","Jawa Barat","Jl. A. Yani No.308","false","HOTEL SEREMMMMM PLISSSSSSS , KOTORRR ,SEREMMMMM GA NYAMANNNNN",,"Hotel Bandung Permai","3.6",,"https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
"Jl. A. Yani No.308, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia","Hotel",,,,,"Hotel","260012636311354392","Kota Bandung","ID","0x2e68e7c58551170b:0x39bc01d78737c18","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vmvhSKbbATa691XnV6gDqeQPn1j2D1XW4mhxZmdPVuWHoB3HLqKsw_kGHjQ3Z7XI3qvBYfb2uUYFwEjwVxKpXhextlu-MoL3u0PchybIUgkEC0-1p_ZweJQpzR3JAa_VNLa4U7NR9AJ-=w426-h240-k-no","false","true","/g/1thvk6yd","id","0","-6.9139513","107.6339051","Sanusi Pane","Kacapiring, Kecamatan Batununggal","en","false","ChIJCxdRhcXnaC4RGHxzeB3AmwM","40271",,"6 bulan lalu","2025-11-29T05:44:25.763Z",,,,,,,"Tunggal","Bisnis",,,,"Harga terbaik","5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21sRVZrMTFUWEpHWDBSMVJrczFMUzFhTFZveGVWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sRVZrMTFUWEpHWDBSMVJrczFMUzFhTFZveGVWRRAB!2m1!1s0x0:0x39bc01d78737c18!3m1!1s2@1:CAIQACodChtycF9oOmlEVk11TXJGX0R1Rks1LS1aLVoxeVE%7C%7C?hl=id","104821690936363925315","644","https://lh3.googleusercontent.com/a-/ALV-UjXTKlbK9xZCVJPlPddRKJA8ilmH-531MxVay1x_S1DBiHXsU3-U=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/104821690936363925315?hl=id","555","2026-06-06T05:44:33.946Z","Hotel Bandung Permai -6.914,107.6339","5","Jawa Barat","Jl. A. Yani No.308","false","Good place, great value, room and good service.","Tempat bagus, nilai bagus, kamar dan pelayanan bagus.","Hotel Bandung Permai","3.6","id","https://www.google.com/maps/search/?api=1&query=Hotel%20Bandung%20Permai&query_place_id=ChIJCxdRhcXnaC4RGHxzeB3AmwM",
