"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Gaya yang diminta","reviewContext/Grup perjalanan","reviewContext/Harga","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Layanan","reviewContext/Makanan & minuman","reviewContext/Positif","reviewContext/Sorotan hotel","reviewContext/Tarif per orang","reviewContext/Tingkat kebisingan","reviewContext/Ukuran grup","reviewContext/Waktu tunggu","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Sofyan Hadiansyah","Citarum, Kecamatan Bandung Wetan",,"false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-11-16T08:43:59.243Z",,,,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQzeWVQQVRnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzeWVQQVRnEAE!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgID3yePATg%7C%7C?hl=id","102745386727231571496","14","https://lh3.googleusercontent.com/a-/ALV-UjV9fZPx5h_S7Ej5kYRv0aF5JHImTE15Mt5Xg6qO1gE2ycUWrK-lsA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102745386727231571496?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","5","Jawa Barat","Jl. Wira Angun Angun No.15","false",,,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","1","-6.9045008","107.6144082","Anggun Putra Utama","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-10-26T11:50:09.509Z",,,,,,,,"Keluarga",,"Bisnis",,,,,,,,,,,"2","3","4",,,"ChdDSUhNMG9nS0VJQ0FnSURYdXBubXVBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYdXBubXVBRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgIDXupnmuAE%7C%7C?hl=id","111083570671308649828","47","https://lh3.googleusercontent.com/a-/ALV-UjWCVCt-7tQOuWoFiKnlB2mXS8ihZUcgQIbw7oKuviqeW1SyWcw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111083570671308649828?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","2","Jawa Barat","Jl. Wira Angun Angun No.15","false","Sumpek kamar nya dan kamar mandi sdh harus di perbaiki",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","false","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Ati Mulyati","Citarum, Kecamatan Bandung Wetan",,"false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-10-20T14:46:50.853Z",,,,,,,,,,"Bisnis",,,,,,,,,,,"5","5","5",,,"ChdDSUhNMG9nS0VJQ0FnSUNYeTdtSl93RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYeTdtSl93RRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgICXy7mJ_wE%7C%7C?hl=id","108884039228165476464","3","https://lh3.googleusercontent.com/a-/ALV-UjUTD7rbWyqRsBLkPF96FUlXvwEmUuiEd0bA_umkYDunFsbcduaG=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108884039228165476464?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","5","Jawa Barat","Jl. Wira Angun Angun No.15","false",,,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","false","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Kang Baim","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","Diedit setahun lalu","2024-10-15T01:36:14.092Z",,,,,,,,"Keluarga",,"Liburan",,,,,,"Tenang, Cocok untuk anak-anak, Harga terbaik",,,,,"5","4","5",,,"ChdDSUhNMG9nS0VJQ0FnSUNYck92cjJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYck92cjJ3RRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgICXrOvr2wE%7C%7C?hl=id","110823584664442715336","6","https://lh3.googleusercontent.com/a/ACg8ocIqheynwrGaVnm2hJXZevOAkiUxSbi5VYcxzinXwcKQe9jjeQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110823584664442715336?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","4","Jawa Barat","Jl. Wira Angun Angun No.15","false","Hotel nyaman, menu & rasa makanan arapannya Enak semua",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","false","/g/1tf4bfl5","id","1","-6.9045008","107.6144082","Cahya 2","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-10-06T00:22:28.545Z",,,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURucnFiR3lBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURucnFiR3lBRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgIDnrqbGyAE%7C%7C?hl=id","104835418515379746752","6","https://lh3.googleusercontent.com/a-/ALV-UjU7Immf2j8Ha100NgHFkwAunqcX_Ib9MQaCExjRJvQIwB87eUfy=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104835418515379746752?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","1","Jawa Barat","Jl. Wira Angun Angun No.15","false","Semoga ownernya dibukakan hati dan pikiran nya. Saya sakit hati bgt .",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Franz Vankonero","Citarum, Kecamatan Bandung Wetan",,"false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-09-30T21:52:53.363Z",,,,,,,,"Keluarga",,"Liburan",,,,,,"Tenang, Harga terbaik",,,,,"5","5","5",,,"ChdDSUhNMG9nS0VJQ0FnSUNubDhERzRRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNubDhERzRRRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgICnl8DG4QE%7C%7C?hl=id","111710286307288264891","5","https://lh3.googleusercontent.com/a-/ALV-UjVkeB0YqxdGzeOR39jIQuSw0o9t0XhRqMmjDdSRuilLiOjO3_jZ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111710286307288264891?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","5","Jawa Barat","Jl. Wira Angun Angun No.15","false",,,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Hanandia Nataprawira","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-08-11T16:38:02.193Z",,,,,,,,"Teman",,"Liburan",,,,,,"Tenang",,,,,"2","2","4",,,"ChdDSUhNMG9nS0VJQ0FnSUM3c0lxaXFBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM3c0lxaXFBRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgIC7sIqiqAE%7C%7C?hl=id","105350539053285919101","353","https://lh3.googleusercontent.com/a-/ALV-UjX7VtQTLM63nHOGaWPv8A18FX3XM-6hidyaSeD3Pzkh6G20EeA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/105350539053285919101?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","3","Jawa Barat","Jl. Wira Angun Angun No.15","false","kamar nya biasa saja, pintu kamar mandi tidak bisa tertutup rapat",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Risty Maskun","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","setahun lalu","2024-07-11T06:39:23.396Z",,,,,,,,"Keluarga",,"Liburan",,,,,,"Tenang",,,,,"3","2","5",,,"ChdDSUhNMG9nS0VJQ0FnSUNyeTR2YXRBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn16sV-uxrXXxNcgfFJij5JmR7DXxAWM1AvusTxvgmNGt1pzl4e3pIRFgy66GLgNldrehbdieEJx-AffpyApsoU4-epN0KwY_pH_Vx_YBdGauPti-aotJUTFVuj14N3vcoAVf1E=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3V8Y7nIWe1E-I5fTY-Ipql1w_CzPztu5iDUg6ci0zC2g9DQxXUvOVIs60QLfxzznaYax76fQFZoXSxs8ZLilXFaASIVl6jxDwta7WAj-kw_6FnkL-Nk1khc_aGbyfcTv6MrkIY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn09Ibn1i3cBaPuluYEqhgWQx9N81QZ68b5QDu8ZJmnXw-Zi4E3NbDHKhoWO-W7NJEKtYR2soF-FNeGFjpDLM9PkJI7DDwQNSQPshOZF4Tzc-2vwann0xrvnCJk2WaEuTAv3ybti=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn18ytvNzv-46GNr9aGseTFkbObwVYDMmTo-0kTr2gzRM0WRdbMNDn5FIEtryRda2ufM9q9Wk2Ku7FKL85WEJxWU-qRVczdY4pJbOgMq9QHsKJu8Tn-vP-wSMxLaVEwfn3PdRbg17Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2is3cIj33-jB0B8xyn_oV39puQ94iJUNDh76-nEL5TWhjj8ztDd54k2wnh5J_zjgMGFJXuzbZ7d7FL0LyyVPqdP3-2Lim3ZWNdCZrJIprzAx0XVDz1SAoLz4GbpeVcGl993kDp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0oS36MT6RLmSCSqRt-iFvAxLY17K0iJ_BDuGvJeitwC0kFR6qYsCjM2RHrHdjHLqQa_Oo2MjyBeGfSzuYgVUXwDKaOOO_MP8h9HfZ_ygeLwZ0ub2Ydqo7uER8DNlgyDmAE0w9O-w=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2rUSoKE_zPYN92LhETQkKvkQieig5BFrDe8ymmjZc0MnbtCNuf5nP2mCD4PjtUF4qBXf7fF-x6_uUrqAS7vF6l4rjRI7sxFRrg0-ZtasZ0Jwp5TBWdBfnevGlFf7NvseNCK5Co=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2ea79WGDBF0B5ysGFzs2RGr8D7doCsYHSOUpbgKGccGNx7eEpmeoU9WTXkLxbgqqOxmcHE-o2HtOhrTaBtqtY9VBpXSb-Z6m0k9Z-OwRTFag-GurJiaBkWXmfr_r2WzuOVUtJ_2w=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1zfpziFMJvaj78mRoLvLBucsCGtXLXMtV7JvfBvPlXvtTVSYVHh_qaFNPMwa8_MsnWCuCuvI1hSd3xAoLEVdtq0xYMJGCFY1hPeZmOPkYomP1n-BYxX9Ff0yUT46bGl6fQkOES=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0WckYtjpdPFjikiDlghIcnKXJIieICjuHcNtTUlCfhGIDeLzYlFpiB81JZ6lqlyysx9bUHaDuiB9poNl5u8PpK-VxwVa6Q2f-29l8dVEriZag27AK_35RIMNLvP3kJej2yMCXLtg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1dU5aVQpDcrMShG7fr3oj616xo1tDWtRJ6G0enzKSPw32uQMwQLwcDi1VkDupsvFc6xHELchJ62KeWdfydJcPlqNTyWqxwhT6PQeQTqp8GsDXGqdbG3kyDJx31QYvXr93suNAn=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn27EPggAWRRWBAQvd7lt2bSkoVDomUr7V1LFRq2P3-ZX3Vn1BUSRgK6BA8DyXSZ3uKdQFad955nFwOpjrPgr9f7ZsuJuiGeYb3vBJSCTgbKfLmNnWnjPeuhH0POi-eZi19f5N01=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn058VfDVzRij5THXDk0HaZBXT20YeANCjBinW8Shx7Dis8q-_V2xrr_TKSlvSaakM5fbeAs7LjGqakvm2-9CQxuZYDhbRoqbJHlvysFcPY7_7bIlmnJM8xIWEG_bfVFvHutzI9j=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2pvzY59zhiUIEyoOiJGi167zToZTMC-nuLQe_fU5_vU91uKMhtCjVmzpTTGSUHPlbm2aCIG4HUIlJuG9B074vRq0r7ayNgLR2rqz3aIxjVG2nYVkaNUgNQFg6ciUSygLq4wObV0Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn22eobXFE4qT0LYuOWviF12LkoO6JZlwO84QjzhCkzEU31MKpG4DkYywTW-fPtwzQO6bgwDUDGKAOczvncHa2y8sWR2J8A185f6NB4p0dHl3kV0QZU8L8ZHl5Od7Wm0Qo6V3lts=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn38vOziZpPWSzi_vMJWP4KbSJS4-lwoE-eLnl_76PlYy6KXxra2xYKNNuKYyti-wm0IwMf9LNizfrJidI_kqYQosUZF8TtrsF3p31G3Z4u-kMdrYu6Y69gC1H0s7IqtzJK7IqbdKg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0hdt-YWJp3HMHVjf117SYePAI3uw38pH9oMspDvrcAm4zl3lPfR14kR0ULB_HgFK4E-nVuPuaXDbpHJx0wV5x0mlf6Ki99QdAhjtM9ZcEX--lZNown5iXAFkOkmmhQIm2vkTAG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2w5LROG0Jf8QVbPemBpgliTCUbSmBHqPw6o1AA1H2FyTUZYtq7cYxEqo_om_wdk8gF4DodqtpMKIn0CAxbROkUst6m5pTueaeyiNKvfmpwEsizMU82qt8M7EBlstp3LOdVoF-vsg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3VngG_2M3uE36nPAZBaYDTYgutCibKVwoWSMNV2z9ORVTfSd_b-YZ5WQ_zLJBpL23mwnJKWZEE-l5eAYkXyOGNicd7_TjULDgeszE6bWH11QxUHdbe9--vHMXv4eoRkN5tng64=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0pE2b_2APe7CBiKNQhquSLUvpQj69qXWeG35IUCK7fyjVwJHmydxeFZDYT_qXC7KzoeUzn28jckn5y11BVKYvAKlqdbxZUGECMfwXbIdGXv6fFCsPQNDvyFP0K-vt7RKA5Ntsvlw=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyeTR2YXRBRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgICry4vatAE%7C%7C?hl=id","106867656940240528055","211","https://lh3.googleusercontent.com/a-/ALV-UjVbLw-4YOa6a2HsLemaoubF-qbmBXyH6Rxe0RmqrdUqXO9JnqRI=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/106867656940240528055?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","3","Jawa Barat","Jl. Wira Angun Angun No.15","false","Suasana Vintage nya luar biasa, lingkungan yang adem dan banyak jajanan. Ruang tamu keren dan peaceful.

Halaman depan ada yang jualan jam 9:30 - 17:00

Komunikasi:
Susah, nomer yang tertera tidak bisa dihubungi bahkan tidak respon.
Tidak ada petugas yang standbye.
Tidak ada penjelasan khusus saat check-in.
Sepertinya petugas bukan khusus untuk GH, seperti titipan saja sehingga bukan bertanggung jawab penuh utk GH. Sayang sekali

Kamar:
Lumayan cukup besar utk bertiga, bersih. catatan: bed besar ada kayu yang patah. Bed tambahan tdk ada sprei & selimut, sehingga harus minta terlebih dahulu. Bau selimut tdk enak seperti habis dipakai.

Kamar mandi:
Cukup besar & bersih. Dudukan toilet sudah penuh dengan solasi, sehingga saat duduk terkadang nempel ke kulit.

Parkir:
Susah parkir

Lingkungan sekitar:
Dekat dengan pasar gempol, banyak jajanan & tongkrongan",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia","Motel","Hotel","Losmen",,,,,"Motel","7770456087069019763","Kota Bandung","ID","0x2e68e6497759b827:0x6bd634a43c854e73","Hotel bintang 2","https://cdn.worldota.net/t/1024x768/content/93/11/93119b1aa7192c0e6943b95aca72f1df9f4bd6bd.JPEG","false","true","/g/1tf4bfl5","id","0","-6.9045008","107.6144082","Meilani Amalia","Citarum, Kecamatan Bandung Wetan","id","false","ChIJJ7hZd0nmaC4Rc06FPKQ01ms","40115","US$8","2 tahun lalu","2024-05-14T08:55:42.079Z",,,,,,,,,,,,,,,,,,,,,"3","1","5",,,"ChdDSUhNMG9nS0VJQ0FnSUNUNW9tSTlBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUNW9tSTlBRRAB!2m1!1s0x0:0x6bd634a43c854e73!3m1!1s2@1:CIHM0ogKEICAgICT5omI9AE%7C%7C?hl=id","118182326889463878916","844","https://lh3.googleusercontent.com/a-/ALV-UjWLqudLsNxUWEydcWznsmFREfOwvGuUx1fQYLE76TjqkmY9ks2n=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/118182326889463878916?hl=id","173","2026-06-06T05:26:44.697Z","Buminanienie Family Guest House -6.9045,107.6144","3","Jawa Barat","Jl. Wira Angun Angun No.15","false","Checkin susah, udah by system bookingnya tapi ngeceknya masih manual di white board. Bookingan system yang sore ga ada di list whiteboard, harus nunggu yang punyanya dateng dulu. Nunggu lama banget... terima kasih buat servicenya, but no thanks kalo harus balik lagi",,"Buminanienie Family Guest House","4.1",,"https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms",
"Batu Reok No.26, RT.01/RW.08, Pasirjambu, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40972, Indonesia","Vila",,,,,,,"Vila","14594243262541148741","Kabupaten Bandung","ID","0x2e68939cbccabb05:0xca892aec75673245","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLYNT_0owSq1Y5Rfbbk_ucpyBvJ6VCPGRpX7TuXiR0qkGgf0b8kYJtdc6qL3YO6JksexwAQDSz1ABPzxJfK01qSsJ41SUHad03ugYOpt2mocwaH0Sn7CanHkPOKVPzO9SpFe3V=w408-h306-k-no","false","false","/g/11kjpm3s1j","id","0","-7.0876496","107.4776826","Sugiman Mansugi","Pasirjambu, Kecamatan Ciwidey","id","false","ChIJBbvKvJyTaC4RRTJndewqico","40972","US$15","5 hari lalu","2026-05-31T11:13:52.208Z",,"2026-06-04T13:23:52.000Z","Sebelumnya mohon maaf atas ketidaknyamanannya & akan dijadikan masukkan bagi kami untuk pembenahan evaluasi. Terima kasih sdh menginap di D'Lily 🙏",,,,,,,,,,,,,,,,,,"1","1","1",,,"Ci9DQUlRQUNvZENodHljRjlvT25GM09XMTVWRVpXVjJkT2RqaENTa281VW1ScE5uYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GM09XMTVWRVpXVjJkT2RqaENTa281VW1ScE5uYxAB!2m1!1s0x0:0xca892aec75673245!3m1!1s2@1:CAIQACodChtycF9oOnF3OW15VEZWV2dOdjhCSko5UmRpNnc%7C%7C?hl=id","103710247152287008827","1","https://lh3.googleusercontent.com/a/ACg8ocJA4ccvQ6CEuSGxtBByet_njEHHG8oaP_dku5vqy353GZVWEw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103710247152287008827?hl=id","22","2026-06-06T05:26:46.550Z","D'Lily Guest House Syariah -7.088,107.4775","1","Jawa Barat","Batu Reok No.26, RT.01/RW.08","false","Guest house busuk!!!!!!",,"D'Lily Guest House Syariah","4.4",,"https://www.google.com/maps/search/?api=1&query=D'Lily%20Guest%20House%20Syariah&query_place_id=ChIJBbvKvJyTaC4RRTJndewqico",
